address,price,beds,baths,parking,propertyTypeFormatted
BRIGHTON 5/32 Bay Street VIC 3186,$810.00,3,3,1,Apartment / Unit / Flat
BRUNSWICK EAST 306/63 Lygon Street VIC 3057,$420 per week,1,1,1,Apartment / Unit / Flat
ELWOOD 9/40 Ormond Road VIC 3184,$330.00,1,1,1,Apartment / Unit / Flat
MALVERN EAST 211/2A Clarence Street VIC 3145,$350 per week,1,1,0,Apartment / Unit / Flat
HAWTHORN EAST 23/11 Auburn Gr VIC 3123,$420 weekly,2,1,1,Apartment / Unit / Flat
CAULFIELD SOUTH 3/1 Frederick Street VIC 3162,$495 pw,2,1,1,Apartment / Unit / Flat
HAWTHORN 13/112 Riversdale Road VIC 3122,$460.00,2,1,1,Apartment / Unit / Flat
BRIGHTON 4/14 Enfield Road VIC 3186,$450.00,2,1,1,Apartment / Unit / Flat
ST KILDA 3505/14-16 The Esplanadr VIC 3182,"$1,600",2,2,2,Apartment / Unit / Flat
MITCHAM 229B/1-19 Colombo Street VIC 3132,THE DEAL: $330 PER WEEK,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 2/1 Alexandra Avenue VIC 3141,$950 Per Week,2,2,1,Apartment / Unit / Flat
ALTONA MEADOWS 207/79 Merton Street VIC 3028,$350 per week,2,1,1,Apartment / Unit / Flat
EAST MELBOURNE P18W/189 Powlett Street VIC 3002,$495 per week,2,1,1,Apartment / Unit / Flat
CAULFIELD NORTH 3/681 Inkerman Road VIC 3161,$460.00 Per Week,2,1,1,Apartment / Unit / Flat
CAULFIELD SOUTH 1/142 Booran Road VIC 3162,$575.00,2,2,1,Apartment / Unit / Flat
SOUTH YARRA 505/79 River Street VIC 3141,$470.00,1,1,1,Apartment / Unit / Flat
HAWTHORN 18/112 Riversdale Road VIC 3122,$350 per week,1,1,1,Apartment / Unit / Flat
ST KILDA 17/1 Acland Street VIC 3182,$280,1,1,1,Apartment / Unit / Flat
PRAHRAN 502/201 High Street VIC 3181,$380 Per Week,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
SOUTH YARRA 1205/77 River Street VIC 3141,$540 per week,2,1,1,Apartment / Unit / Flat
FLEMINGTON 1516/1 Ascot Vale Road VIC 3031,$390 per week ($1695 pcm),1,1,1,Apartment / Unit / Flat
CAULFIELD 107/15 Bond Street VIC 3162,$450,2,1,1,Apartment / Unit / Flat
MELBOURNE 513/118 Franklin Street VIC 3000,$450,2,1,0,Apartment / Unit / Flat
SOUTH YARRA 1101/77 River Street VIC 3141,$540 per week,2,1,1,Apartment / Unit / Flat
ARMADALE 8/18 Mercer Road VIC 3143,$530.00 Per week,2,1,2,Apartment / Unit / Flat
ORMOND 6/47 Wheeler St VIC 3204,$525 weekly,2,1,1,Apartment / Unit / Flat
CAULFIELD 5/120 Murray Street VIC 3162,$525 Per Week,2,2,1,Apartment / Unit / Flat
SOUTH MELBOURNE 209/97 Palmerston Crescent VIC 3205,$400 per week,1,1,0,Apartment / Unit / Flat
RIPPONLEA 7/162 Brighton Road VIC 3185,$395.00,1,1,1,Apartment / Unit / Flat
RICHMOND 17/6 Adam Street VIC 3121,$325 per week,2,1,1,Apartment / Unit / Flat
TOORAK 2/424 Toorak Road VIC 3142,$550 per week,3,3,0,Apartment / Unit / Flat
WINDSOR 204/27 The Avenue VIC 3181,$425 per week,1,1,1,Apartment / Unit / Flat
MALVERN EAST 10/2-4 Baker Street VIC 3145,$450 per week,2,1,1,Apartment / Unit / Flat
GLEN HUNTLY 14/13 Rosedale Ave VIC 3163,$285 weekly,1,1,1,Apartment / Unit / Flat
HAWTHORN 20/523 Burwood Road VIC 3122,$550 per week,2,2,2,Apartment / Unit / Flat
WINDSOR 9/4 Normanby Street VIC 3181,$330 per week,1,1,1,Apartment / Unit / Flat
RICHMOND 98a Stawell Street VIC 3121,$525 per week - ALL UTILITY BILLS INCLUDED,2,1,0,Apartment / Unit / Flat
HAMPTON G01/43 Crisp Street VIC 3188,"$1,200.00",3,2,2,Apartment / Unit / Flat
PARKVILLE 21/361 Royal Parade VIC 3052,$380.00,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
ELSTERNWICK 4/22 Allison Road VIC 3185,$450 Per Week,2,1,0,Apartment / Unit / Flat
MELBOURNE 202A/441 Lonsdale Street VIC 3000,$300 Per Week,1,1,0,Apartment / Unit / Flat
ST KILDA EAST 8/7 Cardigan Street VIC 3183,$330 per week,1,1,1,Apartment / Unit / Flat
MELBOURNE 502/118 Russell Street VIC 3000,$620 per week,1,1,0,Apartment / Unit / Flat
BRIGHTON 101/67 Well Street VIC 3186,"$1,450.00",3,2,2,Apartment / Unit / Flat
COLLINGWOOD 1/127 Cambridge Street VIC 3066,$900.00,3,2,1,Apartment / Unit / Flat
SOUTHBANK 1204/33 Clarke Street VIC 3006,$350 per week,1,1,0,Apartment / Unit / Flat
ABBOTSFORD 201A/8 Grosvenor Street VIC 3067,$410 per week,2,1,0,Apartment / Unit / Flat
COLLINGWOOD 106/35 Victoria Parade VIC 3066,$500 per week,1,1,1,Apartment / Unit / Flat
PRAHRAN 23/66 Murray Street VIC 3181,$400 per week,1,1,1,Apartment / Unit / Flat
SOUTHBANK 3201/245 City Road VIC 3006,$575 per week,2,1,1,Apartment / Unit / Flat
BRUNSWICK EAST 106/273 Lygon Street VIC 3057,$575,2,2,1,Apartment / Unit / Flat
PRAHRAN 4/2-4 Jessamine Avenue VIC 3181,$430.00,1,1,1,Apartment / Unit / Flat
PARKVILLE 12/283 Royal Parade VIC 3052,$420,2,1,1,Apartment / Unit / Flat
ORMOND 2/7 Ormond Road VIC 3204,$575 per week,2,2,1,Apartment / Unit / Flat
SOUTH YARRA 1305/45 Claremont Street VIC 3141,$430 per week,1,1,0,Apartment / Unit / Flat
SOUTH YARRA 16/174 Toorak Road West VIC 3141,$350 per week,1,1,0,Apartment / Unit / Flat
GLEN IRIS 15/4 Wills Street VIC 3146,$380 per week,1,1,1,Apartment / Unit / Flat
BENTLEIGH EAST 103/16 Malane Street VIC 3165,$380 per week,1,1,1,Apartment / Unit / Flat
BENTLEIGH EAST 310/24 Becket Avenue VIC 3165,$360 per week,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
BALWYN NORTH 11/1062-1064 Burke Road VIC 3104,"$425pw/$1,847pcm",2,1,1,Apartment / Unit / Flat
SOUTH YARRA 19/386 Toorak Road VIC 3141,$530,2,1,1,Apartment / Unit / Flat
ELWOOD 6/30 Docker Street VIC 3184,$470 per week,1,1,1,Apartment / Unit / Flat
BOX HILL 3/1 John Street VIC 3128,$420 pw,2,1,1,Apartment / Unit / Flat
SOUTH YARRA 512/77 River Street VIC 3141,$430 per week,1,1,1,Apartment / Unit / Flat
RINGWOOD 410/92 Maroondah Highway VIC 3134,$440 per week,2,2,1,Apartment / Unit / Flat
EAST MELBOURNE 4/23 Albert Street VIC 3002,$475 per week,1,1,0,Apartment / Unit / Flat
SOUTH YARRA 1203/77 River Street VIC 3141,$570 per week,2,1,1,Apartment / Unit / Flat
SOUTH YARRA 603/101 River Street VIC 3141,$850 per week,2,2,2,Apartment / Unit / Flat
CARNEGIE 5/64 Moonya Road VIC 3163,$320 per week,2,1,1,Apartment / Unit / Flat
BRIGHTON 305/439 Bay Street VIC 3186,$430 per week,1,1,1,Apartment / Unit / Flat
NORTHCOTE 121/5 Beavers Road VIC 3070,$485,2,1,1,Apartment / Unit / Flat
EAST MELBOURNE 9/322 Albert Street VIC 3002,$990 per week,3,2,1,Apartment / Unit / Flat
GLEN IRIS 18/37-39 Carroll Crescent VIC 3146,$490 per week,2,1,1,Apartment / Unit / Flat
BRUNSWICK 17/677 Park Street VIC 3056,$225 per week,1,1,0,Studio
SOUTH YARRA 804/50 Claremont Street VIC 3141,$450 per week,1,1,1,Apartment / Unit / Flat
CARLTON 219/528 Swanston Street VIC 3053,$350 per week,1,1,0,Apartment / Unit / Flat
BRIGHTON 303/79-81 Asling Street VIC 3186,$400 per week,1,1,1,Apartment / Unit / Flat
BALWYN NORTH 3/84 Winfield Road VIC 3104,$440 per week,2,1,2,Apartment / Unit / Flat
SOUTHBANK 1510/1 Freshwater Place VIC 3006,$640 per week,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
MELBOURNE G06/501 Little Collins Street VIC 3000,$425,1,1,0,Apartment / Unit / Flat
BALWYN 5/19 Kireep Road VIC 3103,$400 per week,2,1,1,Apartment / Unit / Flat
ELSTERNWICK 103/5-7 Nepean Highway VIC 3185,$500,2,2,1,Apartment / Unit / Flat
EAST MELBOURNE 107K/211 Powlett Street VIC 3002,$475 per week,1,1,1,Apartment / Unit / Flat
ORMOND 1/13 Ulupna Road VIC 3204,$450.00,2,1,1,Apartment / Unit / Flat
SPRINGVALE 3/16 Blissington Street VIC 3171,$440,2,1,1,Apartment / Unit / Flat
WEST MELBOURNE 6/18 Ireland Street VIC 3003,$700 per week,2,1,1,Apartment / Unit / Flat
ALBERT PARK 303/88 Beaconsfield Parade VIC 3206,$995 per week,2,2,2,Apartment / Unit / Flat
TOORAK 3/20 Tintern Avenue VIC 3142,$665 per week,3,2,0,Apartment / Unit / Flat
BALWYN 1/491 Whitehorse Road VIC 3103,"$480pw/$2,086pcm",2,1,1,Apartment / Unit / Flat
MELBOURNE 501/243 Franklin Street VIC 3000,$450 per week,2,1,0,Apartment / Unit / Flat
SOUTH YARRA 2/116 Anderson Street VIC 3141,"$1,050 pw",3,2,2,Apartment / Unit / Flat
BRUNSWICK EAST 4/162 Lygon Street VIC 3057,Contact agent,1,1,0,Apartment / Unit / Flat
BALWYN 101/20 Weir Street VIC 3103,$400,2,1,1,Apartment / Unit / Flat
KEW EAST 6/8 Clyde Street VIC 3102,$390 per week,2,1,1,Apartment / Unit / Flat
OAKLEIGH 1/20 Lincoln Street VIC 3166,$515,3,2,2,Apartment / Unit / Flat
TOORAK 7/2a Burnie Street VIC 3142,$375 per week,1,1,1,Apartment / Unit / Flat
BRIGHTON 145A Church Street VIC 3186,$495,2,1,1,Apartment / Unit / Flat
DOREEN 20 Flourish Walk VIC 3754,$350 PER WEEK,2,1,1,Apartment / Unit / Flat
ST KILDA 05/07 Lambeth Place VIC 3182,$380.00,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
DONCASTER 104/88 Tram Road VIC 3108,$395,2,1,1,Apartment / Unit / Flat
OAKLEIGH 1/21 Logie Street VIC 3166,$690,4,2,4,Apartment / Unit / Flat
ST KILDA 10/15 Inkerman Street VIC 3182,$630.00,1,1,1,Apartment / Unit / Flat
CAULFIELD 5/1011 Glen Huntly Road VIC 3162,$440 weekly,2,1,1,Apartment / Unit / Flat
MELBOURNE 5707B/639 Little Lonsdale Street VIC 3000,$550,1,1,0,Apartment / Unit / Flat
CAULFIELD NORTH 6/374 Dandenong Road VIC 3161,$575 Per Week pw,2,1,1,Apartment / Unit / Flat
FITZROY NORTH 02/378 St Georges Road VIC 3068,$450,1,1,1,Apartment / Unit / Flat
MURRUMBEENA 6/18 Bute St VIC 3163,$290 weekly,1,1,1,Apartment / Unit / Flat
ST KILDA 16/42 Waterloo Crescent VIC 3182,$250 per week,1,1,1,Studio
HUGHESDALE 7/1344 Dandenong Road VIC 3166,$390 weekly,1,1,1,Apartment / Unit / Flat
MALVERN EAST 2/413A Waverley Road VIC 3145,$410.00,2,1,1,Apartment / Unit / Flat
BOX HILL 1/52 Medway Street VIC 3128,$370 pw,2,2,2,Apartment / Unit / Flat
ELWOOD 8/131 Glenhuntly Road VIC 3184,$250 weekly,0,1,0,Studio
RESERVOIR 1/125 Henty Street VIC 3073,$450 per week,2,1,1,Apartment / Unit / Flat
HEIDELBERG 4/74 Darebin St VIC 3084,$450.00,2,2,1,Apartment / Unit / Flat
WEST MELBOURNE 409/41 Dryburgh Street VIC 3003,$550 per week,2,2,1,Apartment / Unit / Flat
MALVERN EAST 101/1443 Dandenong Road VIC 3145,$495.00,2,1,1,Apartment / Unit / Flat
CARLTON 1/43 Barkly Street VIC 3053,$460 per week,1,1,1,Apartment / Unit / Flat
MELBOURNE 1701/620 Collins Street VIC 3000,$650 per week,2,2,1,Apartment / Unit / Flat
MELBOURNE 1202/620 Collins Street VIC 3000,$500 per week,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
ARMADALE 1/25 Rose Street VIC 3143,$560,2,1,1,Apartment / Unit / Flat
FLEMINGTON 913/1 Ascot Vale Road VIC 3031,$440 per week,2,1,1,Apartment / Unit / Flat
RINGWOOD 4/48A Warrandyte Road VIC 3134,"$350pw/$1,521pcm",2,1,1,Apartment / Unit / Flat
ST KILDA 1/116 Inkerman Road VIC 3182,$280 per week,1,1,0,Studio
GARDENVALE 4/22 Magnolia Road VIC 3185,$245 weekly,1,1,0,Apartment / Unit / Flat
FOOTSCRAY 1806/8 Joseph Road VIC 3011,$690 per week,3,2,2,Apartment / Unit / Flat
FOOTSCRAY 1605/6 Joseph Road VIC 3011,$520 per week,2,2,1,Apartment / Unit / Flat
FOOTSCRAY 801/8 Joseph Road VIC 3011,$475 per week,2,2,1,Apartment / Unit / Flat
EAST MELBOURNE 23/102 Jolimont Road VIC 3002,$1300 per week,3,2,2,Apartment / Unit / Flat
MARIBYRNONG 1001B/2 Wests Road VIC 3032,$360,1,1,1,Apartment / Unit / Flat
MELBOURNE 623/539 St Kilda Road VIC 3000,$475 per week,1,1,1,Apartment / Unit / Flat
MURRUMBEENA 12/24 Dunoon Street VIC 3163,$330 weekly,1,1,1,Apartment / Unit / Flat
SOUTHBANK 106/8 Wells St VIC 3006,"$1,150 weekly",2,2,2,Apartment / Unit / Flat
KEW 9/39 Studley Park Rd VIC 3101,$595.00,2,2,1,Apartment / Unit / Flat
COLLINGWOOD 11G/21 Northumberland Street VIC 3066,$570 weekly,2,1,1,Apartment / Unit / Flat
ST KILDA 9/17 St Leondards Avenue VIC 3182,$590.00,2,1,1,Apartment / Unit / Flat
ALTONA MEADOWS 30/390 Queen Street VIC 3028,$380.00,2,2,1,Apartment / Unit / Flat
SOUTH YARRA 4/26 Davis Avenue VIC 3141,$375 per week,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 4/470 Punt Road VIC 3141,$430.00,1,1,1,Apartment / Unit / Flat
GLEN IRIS 4/16 Wills Street VIC 3146,$550 Per Week pw,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
ABBOTSFORD 1108/20 Shamrock Street VIC 3067,$530,2,2,1,Apartment / Unit / Flat
WEST MELBOURNE 102/9 Dryburgh Street VIC 3003,$550,2,2,1,Apartment / Unit / Flat
BALWYN 2/11 Parring Road VIC 3103,"$400pw/$1,738pcm",2,1,1,Apartment / Unit / Flat
FITZROY NORTH G2/26 Nicholson Street VIC 3068,$590.00,2,2,1,Apartment / Unit / Flat
PORT MELBOURNE 508/216 Rouse Street VIC 3207,$650.00,2,2,1,Apartment / Unit / Flat
COLLINGWOOD 207G/31 Napoleon Street VIC 3066,$410,1,1,1,Apartment / Unit / Flat
MALVERN EAST 15/2A Bates Street VIC 3145,$285 weekly,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 2/31 Howitt Street VIC 3141,$320 per week,1,1,0,Apartment / Unit / Flat
ST KILDA WEST 35/233 Canterbury Road VIC 3182,$360.00,1,1,1,Apartment / Unit / Flat
BRIGHTON 3/21 Brickwood St VIC 3186,$510 weekly,2,1,1,Apartment / Unit / Flat
SOUTH MELBOURNE 72B Napier Street VIC 3205,$495.00,2,2,1,Apartment / Unit / Flat
BRUNSWICK WEST 5/548 Moreland Road VIC 3055,$260,1,1,1,Apartment / Unit / Flat
HAWTHORN EAST 209/8 Montrose Street VIC 3123,$385,1,1,1,Apartment / Unit / Flat
MALVERN G03/1271-1273 High Street VIC 3144,$800.00,2,2,2,Apartment / Unit / Flat
MALVERN 2/445 Glenferrie Road VIC 3144,$800 per week,3,1,3,Apartment / Unit / Flat
TOORAK 24/723 Orrong Road VIC 3142,$670 per week,3,1,1,Apartment / Unit / Flat
ST KILDA EAST 8/9 Celeste Court VIC 3183,$300 weekly,1,1,0,Apartment / Unit / Flat
HAWTHORN 16/197 Auburn Road VIC 3122,$350 per week,1,1,1,Apartment / Unit / Flat
BRIGHTON 2/876 Hampton Street VIC 3186,$650.00,3,1,1,Apartment / Unit / Flat
ELWOOD 4/49A Tennyson Street VIC 3184,$415 weekly,2,1,0,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
NORTH MELBOURNE 109/380 Queensberry Street VIC 3051,$550,2,1,1,Apartment / Unit / Flat
FOOTSCRAY 512/4 Joseph Rd VIC 3011,$520 per week,2,2,1,Apartment / Unit / Flat
BALWYN 110/182 Whitehorse Road VIC 3103,$360,1,1,1,Apartment / Unit / Flat
WINDSOR 1/1 Ellesmere Road VIC 3181,$330 pw,1,1,1,Apartment / Unit / Flat
MALVERN EAST 3/60 Serrell St VIC 3145,$615 weekly,3,1,1,Apartment / Unit / Flat
ORMOND 2/9 Lillimur Road VIC 3204,$300 weekly,1,1,1,Apartment / Unit / Flat
DOCKLANDS 1108/81 South Wharf Drive VIC 3008,$520,1,1,1,Apartment / Unit / Flat
CARLTON 706/111 Leicester Street VIC 3053,$500.00,2,1,0,Apartment / Unit / Flat
SOUTH YARRA 402/1 Chapel Mews VIC 3141,$680.00,2,2,2,Apartment / Unit / Flat
BOX HILL 1/5 Kent Road VIC 3128,"$400pw/$1,738pcm",2,1,1,Apartment / Unit / Flat
MONT ALBERT 205/662 Whitehorse Road VIC 3127,"$495pw/$2,151pcm",2,1,1,Apartment / Unit / Flat
SOUTH YARRA 1215/7 Claremont Street VIC 3141,$550,2,1,1,Apartment / Unit / Flat
HAWTHORN 103/567-569 Glenferrie Road VIC 3122,$525,2,1,1,Apartment / Unit / Flat
HAWTHORN EAST 2/21 Munro Street VIC 3123,$425.00,2,1,1,Apartment / Unit / Flat
HAMPTON 209/427 Hampton Street VIC 3188,$350.00,1,1,1,Apartment / Unit / Flat
DOCKLANDS 312/57 Spencer Street VIC 3008,$600.00 per week,3,1,1,Apartment / Unit / Flat
CAULFIELD NORTH 201/6 Station St VIC 3161,$580 weekly,2,2,1,Apartment / Unit / Flat
PORT MELBOURNE 1.08/91 Dow Street VIC 3207,$400.00,1,1,1,Apartment / Unit / Flat
ELWOOD 1/9 Robert St VIC 3184,$325 weekly,1,1,1,Apartment / Unit / Flat
MELBOURNE 315/118 Russell Street VIC 3000,$550 per week,1,1,0,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
EAST MELBOURNE 806/296 Victoria Parade VIC 3002,$1800 per week,3,3,2,Apartment / Unit / Flat
MCKINNON G06/3 Claire Street VIC 3204,$550,2,2,1,Apartment / Unit / Flat
FOOTSCRAY 1404/4 Joseph Road VIC 3011,$410 per week,1,1,1,Apartment / Unit / Flat
ST KILDA 4/22 Crimea Street VIC 3182,$300 per week,1,1,1,Apartment / Unit / Flat
NORTHCOTE 207/2-6 McCutcheon Street VIC 3070,$500.00 per week,2,1,1,Apartment / Unit / Flat
MELBOURNE 401/408 Lonsdale Street VIC 3000,$410,1,1,0,Apartment / Unit / Flat
BRUNSWICK 3/138 Mitchell Street VIC 3056,$350,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 1 16 -18 Millswyn Street VIC 3141,$475.00,1,1,0,Apartment / Unit / Flat
KEW EAST 105/18 Cadow Street VIC 3102,$460 pw,2,1,1,Apartment / Unit / Flat
RICHMOND G01/8 Carroll Street VIC 3121,$465.00 Per Week,1,1,1,Apartment / Unit / Flat
MOUNT WAVERLEY 111/436-442 Huntingdale Road VIC 3149,$370.00,1,1,1,Apartment / Unit / Flat
WEST MELBOURNE 5/61 Stanley Street VIC 3003,$395.00,1,1,1,Apartment / Unit / Flat
FOOTSCRAY 15/99-109 Creswick Street VIC 3011,$280.00 Per Week,1,1,1,Apartment / Unit / Flat
CAMBERWELL 4/105 Wattle Valley Road VIC 3124,$395.00,2,1,2,Apartment / Unit / Flat
PARKVILLE 210/445 Royal Parade VIC 3052,$360.00,1,1,1,Apartment / Unit / Flat
ESSENDON 6/5 Winifred VIC 3040,$500 per week,2,2,1,Apartment / Unit / Flat
RESERVOIR 2/123 Cheddar Road VIC 3073,$425.00,2,1,1,Apartment / Unit / Flat
ST KILDA EAST 1/296 Inkerman St VIC 3183,$385 weekly,1,1,1,Apartment / Unit / Flat
MONT ALBERT 3/8 Leopold Crescent VIC 3127,"$440pw/$1,912pcm",2,1,1,Apartment / Unit / Flat
WEST MELBOURNE 407/386 Spencer Street VIC 3003,$450,1,1,0,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
FOOTSCRAY 1908/6 Joseph Road VIC 3011,$410,1,1,1,Apartment / Unit / Flat
COBURG 413/11 Urquhart Street VIC 3058,$450,2,2,1,Apartment / Unit / Flat
GLEN IRIS 10/299 Burke Road VIC 3146,$310 pw,1,1,0,Apartment / Unit / Flat
SOUTH YARRA 4/35 Marne Street VIC 3141,$700 per week,2,1,1,Apartment / Unit / Flat
"HEIDELBERG Level 2, 5/9 Martin Street VIC 3084",$440 per week,1,1,1,Apartment / Unit / Flat
SOUTH YARRA 3/1 Alexandra Avenue VIC 3141,$875.00,2,2,1,Apartment / Unit / Flat
SOUTHBANK 808/250 City Road VIC 3006,$550 per week,2,1,1,Apartment / Unit / Flat
CARLTON 112/124 Palmerston Street VIC 3053,$500.00,2,1,0,Apartment / Unit / Flat
HAWTHORN EAST 107/35 Camberwell Road VIC 3123,$625,2,2,1,Apartment / Unit / Flat
ST KILDA EAST 6/75 Westbury Street VIC 3183,$420.00,1,1,1,Apartment / Unit / Flat
ELWOOD 5/111 Ruskin Street VIC 3184,$800 weekly,2,2,1,Apartment / Unit / Flat
HAWTHORN 8/1B Kinkora Road VIC 3122,$380.00,1,1,1,Apartment / Unit / Flat
KEW EAST 3/17 Munro Street VIC 3102,$900.00,4,2,2,Apartment / Unit / Flat
ST KILDA 304a/33 Inkerman St VIC 3182,$470 weekly,2,1,1,Apartment / Unit / Flat
PARKVILLE 17/228 The Avenue VIC 3052,$330.00,1,1,1,Apartment / Unit / Flat
MELBOURNE 101/108 Flinders Street VIC 3000,$620 Per Week,2,1,0,Apartment / Unit / Flat
MALVERN 7/36 Johnstone Street VIC 3144,$350.00,2,1,1,Apartment / Unit / Flat
ABBOTSFORD 112/4 Acacia Place VIC 3067,$775 per week,3,2,2,Apartment / Unit / Flat
CAULFIELD NORTH 3/54 Kooyong Road VIC 3161,$550 weekly,2,1,0,Apartment / Unit / Flat
HAWTHORN 4/3 Finchley Court VIC 3122,$450.00,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
MITCHAM 413B/1 Colombo Street VIC 3132,"$350pw/$1,521pcm",1,1,1,Apartment / Unit / Flat
MELBOURNE 601/8 Exploration Lane VIC 3000,$530,2,2,0,Apartment / Unit / Flat
NORTHCOTE 121/5 Beavers Road VIC 3070,$485,2,1,1,Apartment / Unit / Flat
CARNEGIE 19/160 Grange Road VIC 3163,$280.00,2,1,1,Apartment / Unit / Flat
ST KILDA 2/2 Woodstock Street VIC 3182,$375 per week,1,1,1,Apartment / Unit / Flat
MELBOURNE 1309/199 William Street VIC 3000,$520,2,1,0,Apartment / Unit / Flat
BELMONT 100 Settlement Road VIC 3216,$650.00,2,1,1,Apartment / Unit / Flat
GLEN HUNTLY 7/15 Rosedale Avenue VIC 3163,$385 per week,2,1,1,Apartment / Unit / Flat
MALVERN EAST 402/2A Clarence Street VIC 3145,$350 per week,1,1,1,Apartment / Unit / Flat
MALVERN 10/1231 Malvern Road VIC 3144,$550.00,2,1,1,Apartment / Unit / Flat
ST KILDA EAST 203/120 Hotham Street VIC 3183,$690 per week,2,2,1,Apartment / Unit / Flat
ST KILDA EAST 10/4A Wando Grove VIC 3183,$475.00,2,1,1,Apartment / Unit / Flat
ST KILDA WEST 18/11-17 Park Street VIC 3182,$475.00,2,1,0,Apartment / Unit / Flat
MELBOURNE 1302/368 St Kilda Road VIC 3004,$2000 Per Week,3,2,2,Apartment / Unit / Flat
BLACK ROCK 3/529 Balcombe Rd VIC 3193,$550.00,2,1,2,Apartment / Unit / Flat
MELBOURNE 1014/22-24 Jane Bell Lane VIC 3000,$575.00 per week,2,1,1,Apartment / Unit / Flat
MALVERN EAST 10/798 Warrigal Road VIC 3145,$360.00 per week,2,1,1,Apartment / Unit / Flat
SURREY HILLS 3/34 Durham Road VIC 3127,$395.00,2,1,1,Apartment / Unit / Flat
HAMPTON 6/518 Bluff Rd VIC 3188,$350.00,1,1,1,Apartment / Unit / Flat
ST KILDA EAST 1/5 Te-Arai Ave VIC 3183,$525 weekly,2,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
SOUTH YARRA 1008/2 Claremont Street VIC 3141,630 Per Week,2,2,1,Apartment / Unit / Flat
SOUTH YARRA 203/5-7 Wilson Street VIC 3141,$450 per week,1,1,0,Apartment / Unit / Flat
WEST MELBOURNE G02/135 Roden Street VIC 3003,$570 Fully Furnished,2,1,1,Apartment / Unit / Flat
TOORAK 9/744 Orrong Road VIC 3142,"$3,000.00",3,3,2,Apartment / Unit / Flat
ST KILDA 803/6 St Kilda Road VIC 3182,$410,1,1,1,Apartment / Unit / Flat
COBURG 501/14-20 Nicholson Street VIC 3058,$350.00,1,1,1,Apartment / Unit / Flat
ST KILDA WEST 212/363 Beaconsfield Parade VIC 3182,$320.00,1,1,0,Apartment / Unit / Flat
FITZROY NORTH 113/392 St Georges Road VIC 3068,$450,1,1,1,Apartment / Unit / Flat
PORT MELBOURNE 903/93 Dow Street VIC 3207,$700 per week,2,2,1,Apartment / Unit / Flat
ST KILDA 1204/14-16 The Esplanade VIC 3182,"$3,000",3,3,3,Apartment / Unit / Flat
ST KILDA EAST 207/171-173 Inkerman Street VIC 3183,350 per week,1,1,1,Apartment / Unit / Flat
CAMBERWELL 3/4 Spencer Road VIC 3124,$465.00,2,1,1,Apartment / Unit / Flat
ARMADALE 9/62 Wattletree Road VIC 3143,$650 per week,3,2,2,Apartment / Unit / Flat
BRUNSWICK WEST 5/490-492 Moreland Road VIC 3055,$380.00,2,1,1,Apartment / Unit / Flat
GLEN HUNTLY 2/109 Grange Road VIC 3163,$265 per week,1,1,0,Apartment / Unit / Flat
BENTLEIGH EAST 3/54 Hill Street VIC 3165,$400.00,2,1,1,Apartment / Unit / Flat
ST KILDA 10/11 Marine Parade VIC 3182,$360.00 per week,1,1,0,Apartment / Unit / Flat
MELBOURNE 1411/250 Elizabeth Street VIC 3000,$520 per week,1,1,0,Apartment / Unit / Flat
DONCASTER EAST 211/7 Red Hill Terrace VIC 3109,$440.00,2,2,1,Apartment / Unit / Flat
HAWTHORN 13/23 Power Street VIC 3122,$325.00,1,1,1,Apartment / Unit / Flat
address,price,beds,baths,parking,propertyTypeFormatted
PRAHRAN 510/42 Porter Street VIC 3181,$260 per week,1,1,0,Apartment / Unit / Flat
TOORAK 11/8 Lamin Lane VIC 3142,$465 Per Week,1,1,1,Apartment / Unit / Flat
BOX HILL NORTH 75A Watts Street VIC 3129,$420 pw,2,1,1,Apartment / Unit / Flat
KEW 14/58-62 Mary Street VIC 3101,$470.00,2,1,1,Apartment / Unit / Flat
FOOTSCRAY 1303/8 Joseph Road VIC 3011,$470 per week,2,2,1,Apartment / Unit / Flat
COLLINGWOOD 1304e/9 Robert Street VIC 3066,$450.00,1,1,1,Apartment / Unit / Flat
SOUTH MELBOURNE 1703/89-103 Gladstone Street VIC 3205,$445 Per Week,1,1,0,Apartment / Unit / Flat
