,Facility ID,Facility Name,Street Name,Suburb/Town,Pcode,Latitude,Longitude,Field/Surface Type,FullAddress,MelwaysVicRoadsRef
172,BAYSID12348,F.G. Tricks Reserve,Fern,BLACK ROCK,3193.0,-37.965208,145.019608,Hard Court," Fern Street, BLACK ROCK 3193",85 K1
173,BENALL11079,Churchill Reserve,Bond,BENALLA,3672.0,-36.559341,145.968719,Grass Running Track," Bond Street, BENALLA 3672",663 N7
174,BENALL11082,Goorambat Recreation Reserve,Dookie College,GOORAMBAT,3725.0,-36.407432,145.917106,Grass," Dookie College Road, GOORAMBAT 3725",33 G8
175,BENALL11087,Tatong Recreation Reserve,Tiger Hill,TATONG,3673.0,-36.729541,146.114049,Grass," Tiger Hill Road, TATONG 3673",48 C5
176,BENALL11088,United Friendlies Society Reserve ,Ackerly,BENALLA,3672.0,-36.544552,145.979059,Grass," Ackerly Avenue, BENALLA 3672",663 P4
177,BENALL11084,Benalla Sports and Equestrian Reserve,Midland,BENALLA,3672.0,-36.526523,145.977978,Grass," Midland Highway, BENALLA 3672",663 Q1
178,BENALL11080,Devenish Recreation Reserve,Main,DEVENISH,3726.0,-36.331158,145.897647,Synthetic Pitch," Main Street, DEVENISH 3726",33 G7
179,GREATE8671,Garden Gully Recreation Reserve,Ashley,BENDIGO,3550.0,-36.754,144.265,," Ashley Street, BENDIGO 3550",607 P5
180,GREATE8629,Allingham Street Reserve,Allingham,GOLDEN SQUARE,3555.0,-36.77515,144.261171,Grass," Allingham Street, GOLDEN SQUARE 3555",607 P10
181,GREATE8635,Barrack Reserve,Herriot,HEATHCOTE,3523.0,-36.92269,144.710771,Grass," Herriot Street, HEATHCOTE 3523",626 F6
182,GREATE8637,Bendigo and District Family Equestrian Malone Park,Malone Park,MARONG,3515.0,-36.738,144.138,Grass," Malone Park Drive, MARONG 3515",626 C11
183,GREATE8652,California Gully Recreation Reserve,Louden,CALIFORNIA GULLY,3556.0,-36.726845,144.263037,Grass,"1-3 Louden Street, CALIFORNIA GULLY 3556",603 P11
184,GREATE8653,Canterbury Park,Simpsons ,EAGLEHAWK,3556.0,-36.715097,144.252873,Grass,"20 Simpsons  Road, EAGLEHAWK 3556",603 N8
185,GREATE8657,Dower Park,Olympic,KANGAROO FLAT,3555.0,-36.792618,144.239125,Grass," Olympic Parade, KANGAROO FLAT 3555",613 L2
186,GREATE8663,Elmore Recreation Reserve,Hunter-Raywood,ELMORE,3558.0,-36.49148,144.608149,Grass," Hunter-Raywood Road, ELMORE 3558",627 N2
187,GREATE8666,Ewing Park,Williamson,BENDIGO,3550.0,-36.764208,144.288814,Grass," Williamson Street, BENDIGO 3550",607 U7
188,GREATE8687,Kennington Recreation Reserve (Harry Trott),Neale,BENDIGO,3550.0,-36.763663,144.295055,Grass,"51 Neale Street, BENDIGO 3550",608 A7
189,GREATE8691,Long Gully Reserve,Cunneen,LONG GULLY,3550.0,-36.744558,144.256985,Grass," Cunneen Street, LONG GULLY 3550",607 N3
190,GREATE8694,Maiden Gully Recreation Reserve,Beckhams,MAIDEN GULLY,3551.0,-36.745103,144.205138,Grass," Beckhams Road, MAIDEN GULLY 3551",606 D3
191,GREATE8696,Malone Park,Malone Park,MARONG,3515.0,-36.738247,144.134348,Grass," Malone Park Road, MARONG 3515",626 C11
192,BENDIG5483,Sebastian Recreation Reserve,Vogele,SEBASTIAN,3556.0,-36.591343,144.187729,,"23 Vogele Road, SEBASTIAN 3556",
193,GREATE8721,Strauch Reserve,Gungurru,HUNTLY,3551.0,-36.661659,144.33041,Grass," Gungurru Reserve, HUNTLY 3551",600 G8
194,GREATE8727,White Hills Reserve,Scott,WHITE HILLS,3550.0,-36.72251,144.305071,Grass,"43-55 Scott Street, WHITE HILLS 3550",604 C10
195,GREATE8730,Woodvale Recreation Reserve,Janaways,WOODVALE,3556.0,-36.684377,144.227332,Grass," Janaways Road, WOODVALE 3556",602 H2
196,GREATE8628,Albert Roy Reserve,Victoria,EAGLEHAWK,3556.0,-36.724322,144.248286,Grass," Victoria Street, EAGLEHAWK 3556",603 M10
197,GREATE8633,Axedale Skate Park,Mitchell,AXEDALE,3551.0,-36.787176,144.501875,," Mitchell Street, AXEDALE 3551",44 J6
198,GREATE8648,Bendigo Skate Park,McIvor,BENDIGO,3550.0,-36.757204,144.291431,," McIvor Road, BENDIGO 3550",607 U6
199,GREATE8680,Heathcote Skate Park,Camp,HEATHCOTE,3523.0,-36.923504,144.708045,," Camp Street, HEATHCOTE 3523",626 E6
200,BENDIG5475,Bagshot Recreation Reserve,Old Murray,BAGSHOT,3551.0,-36.631698,144.100692,,"709 Old Murray Road, BAGSHOT 3551",
201,GREATE8670,Finn Street Recreation Reserve,Finn,BENDIGO,3550.0,-36.732253,144.29343,Synthetic Pitch," Finn Street, BENDIGO 3550",603 U12
202,GREATE8675,Goornong Recreation Reserve,Bagshot,GOORNONG,3557.0,-36.618562,144.504395,Synthetic Pitch,"32 Bagshot Street, GOORNONG 3557",45 A3
203,BENDIG5480,Happy Jack Reserve,Catta,LOCKWOOD SOUTH,,-36.8426,144.1548,Turf Pitch," Catta Street, LOCKWOOD SOUTH ",
204,GREATE8693,Longlea Recreation Reserve,Longlea,LONGLEA,3551.0,-36.775439,144.426157,Synthetic Pitch," Longlea Lane, LONGLEA 3551",44 H6
205,GREATE8697,Mandurang South Recreation Reserve,Hannans,MANDURANG SOUTH,3551.0,-36.845662,144.276874,Synthetic Pitch," Hannans Lane, MANDURANG SOUTH 3551",44 F7
206,GREATE8701,Mia Mia Recreation Reserve,Heathcote-Redesdale,MIA MIA,3444.0,-36.99745,144.572435,Synthetic Pitch," Heathcote-Redesdale Road, MIA MIA 3444",60 B2
207,GREATE8711,Redesdale Recreation Reserve,Bendigo-Redesdale,REDESDALE,3444.0,-37.022538,144.530067,Synthetic Pitch," Bendigo-Redesdale Road, REDESDALE 3444",44 J7
208,GREATE8719,Strathdale Park,Reservoir,BENDIGO,3550.0,-36.762038,144.315494,Turf Pitch," Reservoir Road, BENDIGO 3550",608 E7
209,BENDIG5337,Mayfair Park,Alstonvale,BENDIGO,,-36.748721,144.32414,Outdoor Velodrome," Alstonvale Court, BENDIGO ",
210,BENDIG11335,Neangar Park Club Grounds,Reef,EAGLEHAWK,3556.0,-36.707828,144.251403,," Reef Street, EAGLEHAWK 3556",
211,GREATE8636,Belvoir Park Golf Club,Belvoir Park,RAVENSWOOD,3453.0,-36.861428,144.202321,18 Hole Course - Public,"77 Belvoir Park Road, RAVENSWOOD 3453",44 E7
212,GREATE8703,Neangar Park Golf Course,Averys,EAGLEHAWK,3556.0,-36.714594,144.269781,18 Hole Course - Public,"7 Averys Road, EAGLEHAWK 3556",603 Q8
213,BENDIG5473,Lake Weeroona Park,Weeroona,BENDIGO,,-36.743969,144.292692,," Weeroona Avenue, BENDIGO ",
214,BENDIG5468,McKern Skate Park,Simpsons,EAGLEHAWK,,-39.714801,144.254114,," Simpsons Road, EAGLEHAWK ",
215,GREATE8724,Truscott Reserve,Murdock,CALIFORNIA GULLY,3556.0,-36.730694,144.255786,Grass," Murdock Street, CALIFORNIA GULLY 3556",603 N11
216,GREATE8651,Brennan Park Swimming Pool,Edwards,KENNINGTON,,-36.776913,144.30186,"50m Pool - Outdoor, Diving Pool, Toddlers Pool"," Edwards Road, KENNINGTON ",608 B10
217,BENDIG5474,Big Hill Recreation Reserve,Stanley,KANGAROO FLAT,,-36.820553,144.231516,Hard Court,"15 Stanley Crescent, KANGAROO FLAT ",
218,BENDIG5463,Lockwood Recreation Reserve,Crusoe,LOCKWOOD,,-36.824561,144.191569,,"519 Crusoe Road, LOCKWOOD ",
219,BENDIG5466,Quarry Hill Reserve,Peel,QUARRY HILL,,-36.774096,144.276,Asphalt,"4-14 Peel Street, QUARRY HILL ",
220,BOROON11003,Auburn Quarry Reserve,Auburn,HAWTHORN EAST,3123.0,-37.840687,145.042996,,"423 Auburn Road, HAWTHORN EAST 3123",59 F3
221,BOROON11010,Burke Road South Reserve,Sinclair,HAWTHORN,3122.0,-37.84867,145.050524,,"20-28 Sinclair Avenue, HAWTHORN 3122",59 G5
222,BOROON11063,Stradbroke Park,Harp,KEW EAST,3102.0,-37.799252,145.061077,,"115 Harp Road, KEW EAST 3102",45 K4
223,BOROON10998,Anderson Park,Anderson,HAWTHORN EAST,3123.0,-37.839707,145.048617,Grass,"7 Anderson Street, HAWTHORN EAST 3123",59 G3
224,BOROON11006,Balwyn Park,Cherry,BALWYN,3103.0,-37.814139,145.078117,Grass,"4 Cherry Road, BALWYN 3103",46 D8
225,BOROON11013,Burwood Reserve,Warrigal,BURWOOD,3125.0,-37.854181,145.093232,Grass,"282 Warrigal Road, BURWOOD 3125",60 G7
226,BOROON11023,Ferndale Park,Glen Iris,GLEN IRIS,3146.0,-37.853075,145.068359,Grass,"100 Glen Iris Road, GLEN IRIS 3146",60 A7
227,BOROON11031,Gordon Barnard Reserve,Balwyn,BALWYN NORTH,3104.0,-37.801015,145.085669,Grass,"230 Balwyn Road, BALWYN NORTH 3104",46 E4
228,BOROON11034,Greythorn Park,Alpha,BALWYN NORTH,3104.0,-37.798038,145.09298,Grass,"11 Alpha Street, BALWYN NORTH 3104",46 G4
229,BOROON11050,Leigh Park,Balwyn,BALWYN NORTH,3104.0,-37.790274,145.08484,Grass,"285 Balwyn Road, BALWYN NORTH 3104",46 E2
230,BOROON11051,Lynden Park,Highfield,BURWOOD,3125.0,-37.843645,145.086068,Grass,"210 Highfield Road, BURWOOD 3125",60 E4
231,BOROON11052,Macleay Park,Belmore,BALWYN NORTH,3104.0,-37.800369,145.074195,Grass,"101 Belmore Road, BALWYN NORTH 3104",46 C4
232,BOROON11057,Nettleton Park,Gardiner,GLEN IRIS,3146.0,-37.854201,145.059627,Grass,"37 Gardiner Parade, GLEN IRIS 3146",59 J7
233,BOROON11060,Rathmines Road Reserve,Rathmines,HAWTHORN EAST,3123.0,-37.819793,145.053925,Grass,"95 Rathmines Road, HAWTHORN EAST 3123",45 H10
234,BOROON11062,Saint James Park,Burwood,HAWTHORN,3122.0,-37.820254,145.021293,Grass,"4 Burwood Road, HAWTHORN 3122",45 A10
235,BOROON11064,Swinburne Reserve,Camberwell,HAWTHORN EAST,3123.0,-37.828503,145.051164,Grass," Camberwell Road, HAWTHORN EAST 3123",45 G12
236,BOROON11065,Victoria Park,High,KEW,3101.0,-37.802717,145.047314,Grass,"490 High Street, KEW 3101",45 G5
237,BOROON11066,Victoria Road Reserve,Victoria,HAWTHORN,3122.0,-37.821485,145.047407,Grass,"15 Victoria Road, HAWTHORN 3122",45 G10
238,BOROON11069,Watson Park,Munro,ASHBURTON,3147.0,-37.869496,145.074431,Grass,"58 Munro Street, ASHBURTON 3147",60 C11
239,BOROON11073,Myrtle Park,Belmore,BALWYN NORTH,3104.0,-37.7995,145.071152,Grass,"101 Belmore Road, BALWYN NORTH 3104",46 C4
240,BOROON11042,Hill 'n' Dale BMX Park,Summerhill,GLEN IRIS,3146.0,-37.856915,145.075659,Dirt," Summerhill Road, GLEN IRIS 3146",60 B7
241,BOROON11045,Junction Skate and BMX Park,Riversdale,HAWTHORN EAST,3123.0,-37.83078,145.051567,Concrete,"387 Riversdale Road, HAWTHORN EAST 3123",59 H1
242,BOROON11000,Ashburton Park,High,ASHBURTON,3147.0,-37.863211,145.087068,Turf Pitch,"339 High Street, ASHBURTON 3147",60 E9
243,BOROON11018,Cooper Reserve,Warrigal,BURWOOD,3125.0,-37.839923,145.096056,Synthetic Pitch,"138 Warrigal Road, BURWOOD 3125",60 H3
244,BOROON11019,Deepdene Park,Whitehorse,BALWYN,3103.0,-37.812824,145.067802,Turf Pitch,"118 Whitehorse Road, BALWYN 3103",46 A8
245,BOROON11020,Dorothy Laver Reserve,Dunlop,GLEN IRIS,3146.0,-37.865795,145.063389,Synthetic Pitch,"22 Dunlop Street, GLEN IRIS 3146",59 K10
246,BOROON11021,Eric Raven Reserve,High,GLEN IRIS,3146.0,-37.861431,145.062932,Turf Pitch,"1A High Street, GLEN IRIS 3146",59 K9
247,BOROON11022,Fairview Park,Fairview,HAWTHORN,3122.0,-37.830015,145.028275,Concrete Pitch," Fairview Street, HAWTHORN 3122",45 B12
248,BOROON11041,Highfield Park,Riversdale,CAMBERWELL,3124.0,-37.836192,145.085343,Synthetic Pitch,"840 Riversdale Road, CAMBERWELL 3124",60 E2
249,BOROON11043,Hislop Park,Balwyn,BALWYN NORTH,3104.0,-37.800121,145.081957,Synthetic Pitch,"209 Balwyn Road, BALWYN NORTH 3104",46 D4
250,BOROON11044,Howard Dawson Reserve,Burke,GLEN IRIS,3146.0,-37.850766,145.054364,Synthetic Pitch,"332 Burke Road, GLEN IRIS 3146",59 H6
251,BOROON11053,Markham Reserve,Markham,ASHBURTON,3147.0,-37.87221,145.082091,Synthetic Pitch," Markham Avenue, ASHBURTON 3147",60 E12
252,BOROON11061,Reservoir Reserve,Grange,KEW,3101.0,-37.811389,145.058222,Synthetic Pitch," Grange Road, KEW 3101",45 J7
253,BOROON11068,Warner Reserve,Samarinda,ASHBURTON,3147.0,-37.86792,145.0842,Concrete Pitch,"7 Samarinda Avenue, ASHBURTON 3147",60 E11
254,BOROON11070,Willison Park,Culliton,CAMBERWELL,3124.0,-37.839196,145.071687,Synthetic Pitch,"10 Culliton Avenue, CAMBERWELL 3124",60 B3
255,BOROON11071,Willsmere Reserve,Willow,KEW EAST,3102.0,-37.789651,145.044497,Concrete Pitch,"27 Willow Grove, KEW EAST 3102",45 F1
256,BOROON11032,Grace Park Tennis,Hilda,HAWTHORN,3122.0,-37.82028,145.029343,,"6 Hilda Crescent, HAWTHORN 3122",45 B10
257,BOROON11054,Matlock Reserve,Matlock,CANTERBURY,3126.0,-37.828345,145.072195,Grass," Matlock Street, CANTERBURY 3126",46 B12
258,BOROON11035,H.A. Smith Reserve,Reserve,HAWTHORN,3122.0,-37.836571,145.034963,," Reserve Road, HAWTHORN 3122",59 D2
259,BOROUG11071,Queenscliffe Recreation Reserve,Hesse,QUEENSCLIFFE,3225.0,-38.272171,144.656837,Grass,"134 - 140 Hesse Street, QUEENSCLIFFE 3225",533 N3
260,BOROUG11070,Point Lonsdale Skatepark,Point Lonsdale,POINT LONSDALE,3225.0,-38.272894,144.62453,Concrete Pitch,"240 Point Lonsdale Road, POINT LONSDALE 3225",532 F5
261,BRIMBA8361,JR Parsons Reserve,Stanford,SUNSHINE,3020.0,-37.79601,144.836154,," Stanford Street, SUNSHINE 3020",40 J3
262,BRIMBA5637,Keilor Park Recreation Reserve,Keilor Park,KEILOR PARK,3042.0,-37.715205,144.848751,Synthetic Running Track," Keilor Park Drive, KEILOR PARK 3042",
263,BRIMBA8369,Keilor Park Recreational Reserve,Stadium,KEILOR PARK,3042.0,-37.714786,144.855205,," Stadium Drive, KEILOR PARK 3042",15 B5
264,BRIMBA8381,Moore Park,Esmond,DEER PARK,3023.0,-37.773301,144.795845,," Esmond Street, DEER PARK 3023",25 K8
265,BRIMBA8391,Sassella Park,Station,DEER PARK,3023.0,-37.764036,144.774164,," Station Road, DEER PARK 3023",25 E6
266,BRIMBA8324,Ainsworth Reserve,Glengala,SUNSHINE,3020.0,-37.7868,144.800896,Grass," Glengala Road, SUNSHINE 3020",40 A1
267,BRIMBA8328,Balmoral Park Reserve,Lennon,DERRIMUT,3030.0,-37.791913,144.765845,Grass,"2A Lennon Parkway, DERRIMUT 3030",39 C2
268,BRIMBA8331,Bon Thomas Reserve,Quinn,DEER PARK,3023.0,-37.774227,144.763948,Grass,"57A Quinn Street, DEER PARK 3023",25 C9
269,BRIMBA8335,Cairnlea Park,Furlong,CAIRNLEA,3023.0,-37.758821,144.793563,Grass," Furlong Road, CAIRNLEA 3023",25 J5
270,BRIMBA8345,Delahey Recreation Reserve,Copperfield,DELAHEY,3037.0,-37.7164,144.7741,Grass,"78 Copperfield Drive, DELAHEY 3037",13 E6
271,BRIMBA8346,Dempster Park,Phoenix,SUNSHINE NORTH,3020.0,-37.775225,144.837725,Grass,"72A Phoenix Street, SUNSHINE NORTH 3020",26 J9
272,BRIMBA8347,Diamond Avenue Reserve,Diamond,ALBANVALE,3021.0,-37.745439,144.774144,Grass,"44 Diamond Avenue, ALBANVALE 3021",25 E1
273,BRIMBA8348,Errington Reserve,East Main,ST ALBANS,3021.0,-37.745542,144.803277,Grass,"309 East Main Road, ST ALBANS 3021",26 B1
274,BRIMBA8355,Green Gully Reserve,Macrae,KEILOR DOWNS,3038.0,-37.726822,144.819415,Grass,"18 Macrae Boulevard, KEILOR DOWNS 3038",14 F8
275,BRIMBA8360,John McLeod Reserve,Ballarat,DEER PARK,3023.0,-37.771918,144.777673,Grass,"783 Ballarat Road, DEER PARK 3023",25 F8
276,BRIMBA8371,Keilor Recreation Reserve,Old Calder,KEILOR,3036.0,-37.717403,144.832595,Grass," Old Calder Highway, KEILOR 3036",14 H6
277,BRIMBA8372,Kevin Flint Reserve,Furlong,CAIRNLEA,3023.0,-37.758816,144.793504,Grass," Furlong Road, CAIRNLEA 3023",25 J5
278,BRIMBA8375,Kings Park,Gillespie,ST ALBANS,3021.0,-37.732765,144.776658,Grass," Gillespie Road, ST ALBANS 3021",13 E10
279,BRIMBA8377,Lionheart Reserve,Lionheart,TAYLORS LAKES,3038.0,-37.708386,144.791658,Grass," Lionheart Avenue, TAYLORS LAKES 3038",13 J3
280,BRIMBA8389,Robert Bruce Reserve,Gould,DEER PARK,3023.0,-37.754068,144.77654,Grass," Gould Street, DEER PARK 3023",25 E4
281,BRIMBA8392,Selwyn Park,Selwyn,ALBION,3020.0,-37.781765,144.814164,Grass," Selwyn Street, ALBION 3020",26 D11
282,BRIMBA8403,Tallintyre Reserve,Kermeen,SUNSHINE,3020.0,-37.799758,144.811911,Grass," Kermeen Street, SUNSHINE 3020",40 D4
283,BRIMBA8329,Barclay Reserve,Talmage,ALBION,3020.0,-37.781009,144.825909,Grass,"2 Talmage Street, ALBION 3020",26 G11
284,BRIMBA5605,Antwerp Drive Reserve,Antwerp,KEILOR DOWNS,3038.0,-37.722096,144.810885,"Concrete, Half Court","12B Antwerp Drive, KEILOR DOWNS 3038",
285,BRIMBA5606,Ardeer Community Park,Forrest,ARDEER,3022.0,-37.782572,144.805283,Concrete,"140 - 164 Forrest Street, ARDEER 3022",
286,BRIMBA5607,Biggs/William Street Reserve,Briggs,ST ALBANS,3021.0,-37.7379,144.816122,"Concrete, Half Court","64 Briggs Street, ST ALBANS 3021",
287,BRIMBA5608,Bothwell Park,Bothwell,DERRIMUT,3030.0,-37.791901,144.756821,"Concrete, Half Court","22A Bothwell Green, DERRIMUT 3030",
288,BRIMBA5609,Buckingham Reserve,Buckingham,SUNSHINE WEST,3020.0,-37.798441,144.829624,"Concrete, Half Court","2A Buckingham Crescent, SUNSHINE WEST 3020",
289,BRIMBA5610,Calais/Delbridge Reserve,Delbridge,SYDENHAM,3037.0,-37.698993,144.760334,"Concrete, Half Court","87 Delbridge Drive, SYDENHAM 3037",
290,BRIMBA5611,Calder Park/Community Hub Reserve,Community,HILLSIDE,3037.0,-37.702516,144.75596,"Concrete, Half Court","85 Community Hub, HILLSIDE 3037",
291,BRIMBA5613,Calder Rise Park,Barwon,KEILOR,3036.0,-37.716634,144.823616,"Concrete, Half Court","19A Barwon Avenue, KEILOR 3036",
292,BRIMBA5617,Caprice Court Reserve,Skipton,KEILOR DOWNS,3038.0,-37.720132,144.792722,"Concrete, Half Court","7 Skipton Close, KEILOR DOWNS 3038",
293,BRIMBA5619,Clarke/Station Reserve,Clarke,ST ALBANS,3021.0,-37.745509,144.819793,"Concrete, Half Court","50A Clarke Avenue, ST ALBANS 3021",
294,BRIMBA5621,Cowper Avenue Reserve,Manfred,ST ALBANS,3021.0,-37.74243,144.821689,"Concrete, Half Court","58 Manfred Avenue, ST ALBANS 3021",
295,BRIMBA5622,Cromwell Road Reserve,Cromwell,KINGS PARK,3021.0,-37.737493,144.771001,"Concrete, Half Court","35A Cromwell Road, KINGS PARK 3021",
296,BRIMBA5623,Davitt Reserve,Davitt,DEER PARK,3023.0,-37.7623,144.763844,"Concrete, Half Court","30 - 34 Davitt Drive, DEER PARK 3023",
297,BRIMBA5624,Delahey Emerald Park,Granite,DELAHEY,3037.0,-37.721634,144.765606,"Concrete, Half Court","20 Granite Way, DELAHEY 3037",
298,BRIMBA5625,Driscolls Road Reserve,Driscolls,KEALBA,3021.0,-37.735051,144.826679,"Concrete, Half Court","92A Driscolls Road, KEALBA 3021",
299,BRIMBA5626,Duke Street Reserve,Duke,SUNSHINE NORTH,3020.0,-37.772136,144.849261,"Concrete, Half Court","226 Duke Street, SUNSHINE NORTH 3020",
300,BRIMBA5628,Evergreen Reserve,Woodland,ALBANVALE,3021.0,-37.745225,144.764751,"Concrete, Half Court","13 Woodland Drive, ALBANVALE 3021",
301,BRIMBA5630,Glenmaggie Drive Reserve,Glenmaggie,ST ALBANS,3021.0,-37.764372,144.808707,"Concrete, Half Court","27-37 Glenmaggie Drive, ST ALBANS 3021",
302,BRIMBA5631,Hammerwood Avenue Reserve,Hammerwood,DERRIMUT,3030.0,-37.786098,144.770116,"Half Court, Synthetic","51a Hammerwood Avenue, DERRIMUT 3030",
303,BRIMBA5632,Harefield Crescent Reserve,Harefield,KEALBA,3021.0,-37.737726,144.823812,"Concrete, Half Court","18 Harefield Crescent, KEALBA 3021",
304,BRIMBA5634,International Gardens Reserve,Camdale,ST ALBANS,3021.0,-37.731675,144.785939,"Concrete, Half Court","24A Camdale Parade, ST ALBANS 3021",
305,BRIMBA5636,Keilor Downs Recreation Reserve,Belmont,KEILOR DOWNS,3038.0,-37.723767,144.797065,"Concrete, Half Court","28 Belmont Avenue, KEILOR DOWNS 3038",
306,BRIMBA8368,Keilor Lodge Reserve,Robertsons,SYDENHAM,3037.0,-37.688274,144.777599,"Concrete, Half Court"," Robertsons Road, SYDENHAM 3037",3 F10
307,BRIMBA8333,Brimbank Park,Keilor Park,KEILOR,3036.0,-37.73029,144.837251,," Keilor Park Drive, KEILOR 3036",15 B10
308,BRIMBA8336,Carrington Reserve,Carrington,ALBION,3020.0,-37.770928,144.810941,," Carrington Drive, ALBION 3020",26 C8
309,BRIMBA8339,Churchill Reserve,Fox,ST ALBANS,3021.0,-37.733267,144.814423,," Fox Street, ST ALBANS 3021",14 D10
310,BRIMBA8327,Arthur Beachley Reserve,Ardoyne,SUNSHINE,3020.0,-37.797168,144.823844,Synthetic Pitch,"13 - 49 Ardoyne Street, SUNSHINE 3020",40 F3
311,BRIMBA5612,Calder Rise Neighbourhood Park,Barwon,KEILOR,3036.0,-37.716252,144.822803,Concrete Pitch,"19A Barwon Avenue, KEILOR 3036",
312,BRIMBA8378,Loyd Reserve,Lurg,ST ALBANS,3021.0,-37.764186,144.822827,," Lurg Avenue, ST ALBANS 3021",26 F6
313,BRIMBA8342,Deer Park Hall,Station,DEER PARK,3023.0,-37.773404,144.774682,,"50 Station Road, DEER PARK 3023",25 E9
314,BRIMBA5615,Callaway Bvd/Mekong Cl Reserve,Alpini,SUNSHINE,3020.0,-37.794452,144.797887,,"15A Alpini Parade, SUNSHINE 3020",
315,BRIMBA5616,Capesthorne Drive Reserve,Leeds,DERRIMUT,3030.0,-37.794022,144.761098,,"1A Leeds Walkway, DERRIMUT 3030",
316,BRIMBA5633,Holmewood Avenue Park,Holmewood,DEER PARK,3023.0,-37.77881,144.757968,,"15a Holmewood Avenue, DEER PARK 3023",
317,BRIMBA5635,Isabella Williams Reserve,Neale,DEER PARK,3023.0,-37.751546,144.758205,,"151 Neale Road, DEER PARK 3023",
318,BRIMBA8341,Deer Park Bowling Club,Ballarat,DEER PARK,3023.0,-37.770581,144.781168,Grass,"780 Ballarat Road, DEER PARK 3023",25 G8
319,BRIMBA8385,Packard Street Reserve,Packard,KEILOR DOWNS,3038.0,-37.728044,144.803402,," Packard Street, KEILOR DOWNS 3038",14 A8
320,BRIMBA8326,Ardeer Reserve,Helene,ARDEER,3022.0,-37.778452,144.806221,Grass,"8-14 Helene Street, ARDEER 3022",26 B10
321,BRIMBA8337,Castley Reserve,Simmie,SUNSHINE WEST,3037.0,-37.791316,144.815455,Grass," Simmie Street, SUNSHINE WEST 3037",40 D2
322,BRIMBA8338,Chaplin Reserve,Anderson,SUNSHINE,3020.0,-37.785266,144.828573,Grass,"112-116 Anderson Road, SUNSHINE 3020",26 G12
323,BRIMBA8376,Larisa Reserve,Larisa,ST ALBANS,3021.0,-37.749222,144.819192,Grass," Larisa Road, ST ALBANS 3021",26 E2
324,BRIMBA8380,McKechnie Reserve,McKechnie,ST ALBANS,3021.0,-37.746701,144.798335,Grass," McKechnie Street, ST ALBANS 3021",25 K1
325,BRIMBA8388,Ralph Reserve,Ralph,SUNSHINE,3020.0,-37.792507,144.799159,Grass," Ralph Street, SUNSHINE 3020",40 A2
326,BRIMBA8343,Deer Park Regional Community Sports Complex,Station,DEER PARK,3023.0,-37.764058,144.774914,," Station Road, DEER PARK 3023",25 E6
327,BRIMBA8384,Overton Lea Reserve,Overton Lea,SYDENHAM,3037.0,-37.702497,144.763776,," Overton Lea Boulevard, SYDENHAM 3037",13 C2
328,BULOKEBULOKE8733,Berriwillock Recreation Reserve,Golf,BERRIWILLOCK,3531.0,-35.638964,142.989914,," Golf Street, BERRIWILLOCK 3531",18 H4
329,BULOKEBULOKE8754,Donald Recreation Reserve,Borung,DONALD,3480.0,-36.363956,142.987001,," Borung Highway, DONALD 3480",589 O8
330,BULOKEBULOKE8764,Sea Lake Recreation Reserve,Complex,SEA LAKE,3533.0,-35.510326,142.856453,," Complex Drive, SEA LAKE 3533",589 O4
331,BULOKEBULOKE8738,Birchip Recreation Reserve,Morrison,BIRCHIP,3483.0,-35.978734,142.911819,Grass," Morrison Street, BIRCHIP 3483",588 H7
332,BULOKEBULOKE8744,Charlton Park,Calder,CHARLTON,3525.0,-36.261295,143.358456,Grass," Calder Highway, CHARLTON 3525",590 D2
333,BULOKEBULOKE8759,Nullawil Recreation Reserve,Calder,NULLAWIL,3529.0,-35.852177,143.174176,Grass," Calder Highway, NULLAWIL 3529",19 D7
334,BULOKEBULOKE8772,Wycheproof Recreation Reserve,Calder,WYCHEPROOF,3527.0,-36.07133,143.227028,Grass," Calder Highway, WYCHEPROOF 3527",588 C6
335,BULOKE5492,Watchem Recreation Reserve,Inkerman,WATCHEM,,-36.149201,142.864048,Synthetic Pitch," Inkerman Street, WATCHEM ",
336,BULOKEBULOKE11004,Birchip Skate Park,Queen,BIRCHIP,3483.0,-35.980866,142.919518,," Queen Street, BIRCHIP 3483",
337,BULOKEBULOKE8758,Nandaly Recreation Reserve,Calder,NANDALY,3533.0,-35.309676,142.702059,," Calder Highway, NANDALY 3533",12 D6
