,Unnamed: 0.1,price,suburb,beds,baths,parking,latitudes,longitudes,school,train_station,fitness_gym,hospital,shopping_center,park,2025income,2025house_price,Unnamed: 0,erp_2025,net_internal_migration_2024_25,net_overseas_migration_2024_25,natural_increase_2024_25
263,269,625,COBURG,4,2,0,-37.75,144.9667,3099.5,888.5,1617.6,1255.4,3204.2,1478.4,20036.900000000023,661800.0,66,31657.900000000023,-402.4000000000015,-812.1000000000349,115.29999999999929
264,270,1600,KEW,4,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18970.600000000035,917700.0,168,27970.79999999999,-923.5999999999768,-1020.4000000000232,39.40000000000009
265,271,3500,KEW,6,6,8,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18970.600000000035,917700.0,168,27970.79999999999,-923.5999999999768,-1020.4000000000232,39.40000000000009
266,272,1050,KEW,3,2,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18970.600000000035,917700.0,168,27970.79999999999,-923.5999999999768,-1020.4000000000232,39.40000000000009
267,273,700,KEW,3,2,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18970.600000000035,917700.0,168,27970.79999999999,-923.5999999999768,-1020.4000000000232,39.40000000000009
268,274,725,KEW,3,2,1,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18970.600000000035,917700.0,168,27970.79999999999,-923.5999999999768,-1020.4000000000232,39.40000000000009
269,275,1495,KEW,4,4,2,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18970.600000000035,917700.0,168,27970.79999999999,-923.5999999999768,-1020.4000000000232,39.40000000000009
270,276,1500,KEW,4,2,3,-37.8064,145.0309,7719.1,2310.4,3027.5,0.0,2419.6,1904.9,18970.600000000035,917700.0,168,27970.79999999999,-923.5999999999768,-1020.4000000000232,39.40000000000009
271,277,650,ST KILDA,2,1,2,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,25861.00000000024,564900.0,152,34329.89999999991,-1243.5,-2204.100000000093,22.599999999998545
272,278,780,ST KILDA,2,1,0,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,25861.00000000024,564900.0,152,34329.89999999991,-1243.5,-2204.100000000093,22.599999999998545
273,279,1750,ST KILDA,4,2,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,25861.00000000024,564900.0,152,34329.89999999991,-1243.5,-2204.100000000093,22.599999999998545
274,280,850,ST KILDA,3,1,1,-37.8633,144.9802,10796.5,1744.7,3148.3,1528.8,740.9,1247.5,25861.00000000024,564900.0,152,34329.89999999991,-1243.5,-2204.100000000093,22.599999999998545
275,281,700,BURWOOD EAST,4,2,5,-37.8535,145.1503,5590.5,3025.3,2690.4,1883.1,405.9,951.8,7139.3000000000175,700000.0,184,11734.299999999988,123.30000000000292,-529.0,-8.600000000000364
276,282,450,BURWOOD EAST,3,2,0,-37.8535,145.1503,5590.5,3025.3,2690.4,1883.1,405.9,951.8,7139.3000000000175,700000.0,184,11734.299999999988,123.30000000000292,-529.0,-8.600000000000364
277,283,445,BOX HILL NORTH,3,1,2,-37.8256,145.1232,3435.7,1402.2,3099.1,1190.7,1125.5,1446.9,13216.399999999909,944300.0,182,20790.19999999996,103.5,-872.7999999999884,-46.80000000000291
278,284,445,BOX HILL NORTH,3,1,2,-37.8256,145.1232,3435.7,1402.2,3099.1,1190.7,1125.5,1446.9,13216.399999999909,662000.0,182,20790.19999999996,103.5,-872.7999999999884,-46.80000000000291
279,285,380,BOX HILL NORTH,2,1,2,-37.8256,145.1232,3435.7,1402.2,3099.1,1190.7,1125.5,1446.9,13216.399999999909,944300.0,182,20790.19999999996,103.5,-872.7999999999884,-46.80000000000291
280,286,380,BOX HILL NORTH,2,1,2,-37.8256,145.1232,3435.7,1402.2,3099.1,1190.7,1125.5,1446.9,13216.399999999909,662000.0,182,20790.19999999996,103.5,-872.7999999999884,-46.80000000000291
281,287,590,FOOTSCRAY,3,2,3,-37.8302,144.8709,5556.3,1793.4,1170.5,4877.6,3019.7,277.4,15751.0,346000.0,369,22447.40000000014,-225.0,-936.2000000000116,60.90000000000055
282,288,640,DONCASTER,5,2,2,-37.7795,145.1638,7143.3,5125.1,686.5,2082.5,2166.6,675.9,18062.700000000183,665500.0,172,29866.5,645.8999999999942,-883.0999999999767,72.40000000000055
283,289,695,DONCASTER,4,2,2,-37.7795,145.1638,7143.3,5125.1,686.5,2082.5,2166.6,675.9,18062.700000000183,665500.0,172,29866.5,645.8999999999942,-883.0999999999767,72.40000000000055
284,290,600,DONCASTER,4,1,2,-37.7883,145.1237,1952.0,4408.0,2766.4,3208.4,805.1,1610.7,18062.700000000183,665500.0,172,29866.5,645.8999999999942,-883.0999999999767,72.40000000000055
285,291,400,ELWOOD,2,1,1,-37.8626,145.0794,3131.3,225.9,3747.3,2558.7,2902.5,938.4,12004.700000000012,763900.0,148,17141.300000000017,-758.3999999999942,-767.5,123.70000000000071
286,292,625,ELWOOD,3,2,3,-37.8626,145.0794,3131.3,225.9,3747.3,2558.7,2902.5,938.4,12004.700000000012,763900.0,148,17141.300000000017,-758.3999999999942,-767.5,123.70000000000071
287,293,630,ELWOOD,2,1,2,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,12004.700000000012,763900.0,148,17141.300000000017,-758.3999999999942,-767.5,123.70000000000071
288,294,850,ELWOOD,3,2,1,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,12004.700000000012,763900.0,148,17141.300000000017,-758.3999999999942,-767.5,123.70000000000071
289,295,775,ELWOOD,2,1,0,-37.8809,144.9855,7642.3,2446.6,1473.1,1533.0,1890.3,1162.2,12004.700000000012,763900.0,148,17141.300000000017,-758.3999999999942,-767.5,123.70000000000071
290,296,390,ELWOOD,3,1,2,-37.6724,144.8919,14678.8,4872.3,4879.6,4465.1,3049.3,1443.5,12004.700000000012,763900.0,148,17141.300000000017,-758.3999999999942,-767.5,123.70000000000071
291,297,950,HADFIELD,3,2,2,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,4057.0,791600.0,258,6678.799999999988,-208.6999999999971,-80.90000000000146,85.80000000000018
292,298,750,HADFIELD,2,1,1,-37.7829,145.0226,6800.6,1181.2,847.9,680.2,2692.3,986.3,4057.0,791600.0,258,6678.799999999988,-208.6999999999971,-80.90000000000146,85.80000000000018
293,299,900,HADFIELD,4,2,2,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,4057.0,791600.0,258,6678.799999999988,-208.6999999999971,-80.90000000000146,85.80000000000018
294,300,750,HADFIELD,3,1,3,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,4057.0,791600.0,258,6678.799999999988,-208.6999999999971,-80.90000000000146,85.80000000000018
295,301,385,HEIDELBERG WEST,2,1,4,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10866.59999999986,854500.0,206,17262.599999999977,-692.7000000000116,-315.70000000001164,6.0
296,302,385,HEIDELBERG WEST,2,1,4,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10866.59999999986,833300.0,206,17262.599999999977,-692.7000000000116,-315.70000000001164,6.0
297,303,460,HEIDELBERG WEST,3,1,2,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10866.59999999986,854500.0,206,17262.599999999977,-692.7000000000116,-315.70000000001164,6.0
298,304,460,HEIDELBERG WEST,3,1,2,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10866.59999999986,833300.0,206,17262.599999999977,-692.7000000000116,-315.70000000001164,6.0
299,305,0,HEIDELBERG WEST,2,1,1,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10866.59999999986,854500.0,206,17262.599999999977,-692.7000000000116,-315.70000000001164,6.0
300,306,0,HEIDELBERG WEST,2,1,1,-37.7531,145.0385,6474.7,2807.3,1787.8,1752.6,2309.1,352.0,10866.59999999986,833300.0,206,17262.599999999977,-692.7000000000116,-315.70000000001164,6.0
301,307,2200,TOORAK,5,3,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
302,308,1850,TOORAK,3,3,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
303,309,850,TOORAK,2,1,1,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
304,310,2500,TOORAK,4,2,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
305,311,1200,TOORAK,5,3,3,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
306,312,2500,TOORAK,4,3,3,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
307,313,1450,TOORAK,2,2,4,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
308,314,550,TOORAK,3,2,2,-38.2147,145.3833,19720.8,16560.5,15483.0,16467.6,15427.8,465.9,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
309,315,795,TOORAK,3,2,2,-37.8416,145.0177,9445.5,1204.1,681.8,1142.1,836.9,1362.8,10315.099999999991,1018600.0,61,14689.400000000009,-151.40000000000146,-494.5,-6.800000000000182
310,316,680,BALWYN NORTH,3,1,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
311,317,760,BALWYN NORTH,5,2,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
312,318,470,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
313,319,1150,BALWYN NORTH,4,2,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
314,320,600,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
315,321,420,BALWYN NORTH,3,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
316,322,490,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
317,323,650,BALWYN NORTH,4,1,2,-37.7909,145.0939,3909.4,4922.8,237.2,5111.0,3443.3,1244.1,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
318,324,475,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
319,325,485,BALWYN NORTH,4,2,2,-38.1333,145.3333,9586.8,7670.4,6592.9,7577.5,6537.7,2106.2,14804.70000000007,1051600.0,165,22320.800000000017,-299.6000000000022,-791.7000000000116,-10.300000000000182
320,326,425,CARNEGIE,2,1,2,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,14624.70000000007,698700.0,188,23211.0,-135.3000000000029,-1286.7000000000116,-3.8000000000029104
321,327,370,CARNEGIE,2,1,1,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,14624.70000000007,698700.0,188,23211.0,-135.3000000000029,-1286.7000000000116,-3.8000000000029104
322,328,1200,CARNEGIE,4,2,3,-37.8895,145.0581,6795.0,862.5,3175.1,2760.7,660.4,911.2,14624.70000000007,698700.0,188,23211.0,-135.3000000000029,-1286.7000000000116,-3.8000000000029104
323,329,500,HAWTHORN,2,1,1,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,22426.100000000093,497600.0,164,28786.0,-818.1000000000058,-1845.5999999999767,68.60000000000218
324,330,50,HAWTHORN,3,2,2,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,22426.100000000093,497600.0,164,28786.0,-818.1000000000058,-1845.5999999999767,68.60000000000218
325,331,830,HAWTHORN,3,2,2,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,22426.100000000093,497600.0,164,28786.0,-818.1000000000058,-1845.5999999999767,68.60000000000218
326,332,3500,HAWTHORN,4,3,4,-37.8199,145.0358,9582.7,271.3,2851.4,708.7,2631.4,1553.2,22426.100000000093,497600.0,164,28786.0,-818.1000000000058,-1845.5999999999767,68.60000000000218
327,333,360,TARNEIT,3,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,40085.40000000037,564600.0,389,66944.0,2676.2999999999884,-1347.5999999999767,1126.5
328,335,375,TARNEIT,2,1,1,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,40085.40000000037,564600.0,389,66944.0,2676.2999999999884,-1347.5999999999767,1126.5
329,336,370,TARNEIT,3,2,2,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,40085.40000000037,564600.0,389,66944.0,2676.2999999999884,-1347.5999999999767,1126.5
330,337,370,TARNEIT,2,1,1,-37.8826,144.7003,2734.9,455.3,2260.2,2000.8,1585.5,1561.8,40085.40000000037,564600.0,389,66944.0,2676.2999999999884,-1347.5999999999767,1126.5
331,338,1400,CAULFIELD - SOUTH,5,3,3,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,12825.400000000023,592100.0,190,19632.20000000001,-373.3999999999942,-689.2999999999884,61.69999999999891
333,340,450,CAULFIELD - SOUTH,2,1,3,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,12825.400000000023,592100.0,190,19632.20000000001,-373.3999999999942,-689.2999999999884,61.69999999999891
334,341,595,CAULFIELD - SOUTH,2,1,2,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,12825.400000000023,592100.0,190,19632.20000000001,-373.3999999999942,-689.2999999999884,61.69999999999891
336,343,695,CAULFIELD - SOUTH,4,2,2,-37.8914,145.0254,4127.5,1864.6,677.3,0.0,3484.0,1033.6,12825.400000000023,592100.0,190,19632.20000000001,-373.3999999999942,-689.2999999999884,61.69999999999891
337,344,550,BRUNSWICK WEST,2,2,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11767.699999999952,574600.0,58,17617.0,35.19999999999709,-649.5,47.69999999999891
338,345,430,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11767.699999999952,574600.0,58,17617.0,35.19999999999709,-649.5,47.69999999999891
339,346,700,BRUNSWICK WEST,4,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11767.699999999952,574600.0,58,17617.0,35.19999999999709,-649.5,47.69999999999891
340,347,510,BRUNSWICK WEST,3,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11767.699999999952,574600.0,58,17617.0,35.19999999999709,-649.5,47.69999999999891
341,348,720,BRUNSWICK WEST,3,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11767.699999999952,574600.0,58,17617.0,35.19999999999709,-649.5,47.69999999999891
342,349,575,BRUNSWICK WEST,2,1,1,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11767.699999999952,574600.0,58,17617.0,35.19999999999709,-649.5,47.69999999999891
343,350,580,BRUNSWICK WEST,2,1,0,-37.7603,144.9502,2004.8,1360.1,939.4,1291.1,2858.4,663.7,11767.699999999952,574600.0,58,17617.0,35.19999999999709,-649.5,47.69999999999891
344,351,460,WINCHELSEA,2,1,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4368.100000000006,837500.0,57,6373.699999999983,342.20000000001164,-7.799999999999727,57.0
345,352,460,WINCHELSEA,2,1,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4368.100000000006,428600.0,57,6373.699999999983,342.20000000001164,-7.799999999999727,57.0
346,353,630,WINCHELSEA,4,2,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4368.100000000006,837500.0,57,6373.699999999983,342.20000000001164,-7.799999999999727,57.0
347,354,630,WINCHELSEA,4,2,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4368.100000000006,428600.0,57,6373.699999999983,342.20000000001164,-7.799999999999727,57.0
348,355,660,WINCHELSEA,3,1,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4368.100000000006,837500.0,57,6373.699999999983,342.20000000001164,-7.799999999999727,57.0
349,356,660,WINCHELSEA,3,1,1,-38.0372,145.1097,5517.5,316.3,3499.2,9575.8,4087.3,1010.0,4368.100000000006,428600.0,57,6373.699999999983,342.20000000001164,-7.799999999999727,57.0
350,357,460,MELTON WEST,2,1,1,-38.1343,144.3241,12377.0,44542.8,3501.7,3426.0,3699.7,485.0,13065.199999999952,581100.0,380,25613.69999999996,-869.2000000000116,-153.60000000000582,199.5999999999985
351,358,400,MELTON WEST,4,2,2,-37.6,144.6,11488.1,11931.9,11473.5,14313.9,11872.8,6811.1,13065.199999999952,581100.0,380,25613.69999999996,-869.2000000000116,-153.60000000000582,199.5999999999985
352,359,480,DAYLESFORD,3,2,1,-38.1343,144.3241,12377.0,44542.8,3501.7,3426.0,3699.7,485.0,6175.200000000012,792800.0,73,9816.899999999994,196.0999999999985,-45.0,-11.400000000000093
353,360,520,BAYSWATER,4,2,2,-37.85,145.2667,2217.9,1240.0,895.4,935.3,1561.9,1827.4,8631.799999999988,837300.0,282,13892.5,-234.8000000000029,-225.1999999999971,-19.700000000000728
354,361,650,WHEELERS HILL,4,2,2,-37.8891,145.174,3429.9,2201.1,3820.0,1326.2,1813.9,1265.9,13926.200000000012,1106300.0,355,21304.10000000001,-57.70000000000073,-422.2000000000117,-170.40000000000146
355,362,500,MOUNT EVELYN,4,2,2,-38.2583,144.3083,7492.8,60698.3,8529.9,15185.4,13448.7,2466.8,6562.299999999988,951600.0,315,10523.699999999995,-133.6999999999989,-55.29999999999927,41.0
356,363,250,MOUNT EVELYN,1,1,1,-37.7833,145.3833,14615.7,5572.9,711.0,5024.2,5012.6,1476.5,6562.299999999988,951600.0,315,10523.699999999995,-133.6999999999989,-55.29999999999927,41.0
357,364,495,MOUNT EVELYN,4,2,3,-38.2583,144.3083,7492.8,60698.3,8529.9,15185.4,13448.7,2466.8,6562.299999999988,951600.0,315,10523.699999999995,-133.6999999999989,-55.29999999999927,41.0
358,365,650,ALTONA NORTH,2,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,849800.0,371,16604.5,-301.5,-208.6999999999971,37.0
359,366,650,ALTONA NORTH,2,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,800100.0,371,16604.5,-301.5,-208.6999999999971,37.0
360,367,550,ALTONA NORTH,2,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,849800.0,371,16604.5,-301.5,-208.6999999999971,37.0
361,368,550,ALTONA NORTH,2,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,800100.0,371,16604.5,-301.5,-208.6999999999971,37.0
362,369,460,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9610.5,849800.0,371,16604.5,-301.5,-208.6999999999971,37.0
363,370,460,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9610.5,800100.0,371,16604.5,-301.5,-208.6999999999971,37.0
364,371,590,ALTONA NORTH,2,1,1,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,849800.0,371,16604.5,-301.5,-208.6999999999971,37.0
365,372,590,ALTONA NORTH,2,1,1,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,800100.0,371,16604.5,-301.5,-208.6999999999971,37.0
366,373,490,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9610.5,849800.0,371,16604.5,-301.5,-208.6999999999971,37.0
367,374,490,ALTONA NORTH,3,1,2,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9610.5,800100.0,371,16604.5,-301.5,-208.6999999999971,37.0
368,375,1000,ALTONA NORTH,3,2,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,849800.0,371,16604.5,-301.5,-208.6999999999971,37.0
369,376,1000,ALTONA NORTH,3,2,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,800100.0,371,16604.5,-301.5,-208.6999999999971,37.0
370,377,880,ALTONA NORTH,4,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,849800.0,371,16604.5,-301.5,-208.6999999999971,37.0
371,378,880,ALTONA NORTH,4,1,0,-37.7866,144.9685,2993.0,2213.3,1784.0,1125.0,1839.4,2319.2,9610.5,800100.0,371,16604.5,-301.5,-208.6999999999971,37.0
372,379,560,ALTONA NORTH,3,2,1,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9610.5,849800.0,371,16604.5,-301.5,-208.6999999999971,37.0
373,380,560,ALTONA NORTH,3,2,1,-37.8349,144.8474,6339.1,4675.9,1666.6,4810.8,905.4,975.9,9610.5,800100.0,371,16604.5,-301.5,-208.6999999999971,37.0
374,381,720,BALWYN,4,2,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,12463.999999999942,878600.0,161,17591.600000000006,-700.4000000000233,-841.7000000000116,-32.80000000000018
375,382,860,BALWYN,4,2,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,12463.999999999942,878600.0,161,17591.600000000006,-700.4000000000233,-841.7000000000116,-32.80000000000018
376,383,550,BALWYN,3,1,2,-37.8117,145.081,4434.0,1658.1,1799.0,2107.4,4037.3,871.6,12463.999999999942,878600.0,161,17591.600000000006,-700.4000000000233,-841.7000000000116,-32.80000000000018
377,384,600,GROVEDALE,4,2,2,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,25684.299999999814,576700.0,98,41114.0,2554.0,-333.7999999999884,435.8000000000029
378,385,400,GROVEDALE,3,1,1,-38.2335,144.3007,4111.0,56547.1,4378.7,11034.2,9297.5,1905.3,25684.299999999814,576700.0,98,41114.0,2554.0,-333.7999999999884,435.8000000000029
379,386,510,IVANHOE,2,1,2,-37.769,145.0431,6297.3,773.5,1054.9,613.6,448.8,421.2,10311.099999999977,749500.0,209,14311.700000000012,-628.0999999999767,-368.5,-18.5
380,387,450,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,13512.999999999884,593500.0,384,23274.19999999996,-808.6999999999825,-491.8999999999942,-27.19999999999709
381,388,465,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,13512.999999999884,593500.0,384,23274.19999999996,-808.6999999999825,-491.8999999999942,-27.19999999999709
382,389,440,CAROLINE SPRINGS,3,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,13512.999999999884,593500.0,384,23274.19999999996,-808.6999999999825,-491.8999999999942,-27.19999999999709
383,390,500,CAROLINE SPRINGS,5,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,13512.999999999884,593500.0,384,23274.19999999996,-808.6999999999825,-491.8999999999942,-27.19999999999709
384,391,600,CAROLINE SPRINGS,4,2,2,-37.7541,144.7651,3773.4,4544.8,5859.0,2764.3,1320.5,1817.3,13512.999999999884,593500.0,384,23274.19999999996,-808.6999999999825,-491.8999999999942,-27.19999999999709
385,392,500,CROYDON SOUTH,3,1,2,-37.7744,145.2756,9621.1,2971.4,3339.8,3037.1,2817.4,1873.1,3111.7999999999884,853800.0,301,5190.300000000003,-63.90000000000009,-59.400000000001455,16.0
386,393,500,CROYDON SOUTH,3,1,2,-37.7744,145.2756,9621.1,2971.4,3339.8,3037.1,2817.4,1873.1,3111.7999999999884,906900.0,301,5190.300000000003,-63.90000000000009,-59.400000000001455,16.0
387,394,450,CROYDON SOUTH,3,1,2,-37.7744,145.2756,9621.1,2971.4,3339.8,3037.1,2817.4,1873.1,3111.7999999999884,853800.0,301,5190.300000000003,-63.90000000000009,-59.400000000001455,16.0
388,395,450,CROYDON SOUTH,3,1,2,-37.7744,145.2756,9621.1,2971.4,3339.8,3037.1,2817.4,1873.1,3111.7999999999884,906900.0,301,5190.300000000003,-63.90000000000009,-59.400000000001455,16.0
389,396,30,CROYDON SOUTH,3,1,2,-37.7744,145.2756,9621.1,2971.4,3339.8,3037.1,2817.4,1873.1,3111.7999999999884,853800.0,301,5190.300000000003,-63.90000000000009,-59.400000000001455,16.0
390,397,30,CROYDON SOUTH,3,1,2,-37.7744,145.2756,9621.1,2971.4,3339.8,3037.1,2817.4,1873.1,3111.7999999999884,906900.0,301,5190.300000000003,-63.90000000000009,-59.400000000001455,16.0
391,398,650,CROYDON SOUTH,4,2,2,-37.7744,145.2756,9621.1,2971.4,3339.8,3037.1,2817.4,1873.1,3111.7999999999884,853800.0,301,5190.300000000003,-63.90000000000009,-59.400000000001455,16.0
392,399,650,CROYDON SOUTH,4,2,2,-37.7744,145.2756,9621.1,2971.4,3339.8,3037.1,2817.4,1873.1,3111.7999999999884,906900.0,301,5190.300000000003,-63.90000000000009,-59.400000000001455,16.0
393,400,550,RINGWOOD EAST,4,2,2,-37.8213,145.2489,4589.3,1252.8,2552.0,1893.1,2122.6,1981.5,14364.999999999942,817200.0,297,23035.100000000035,-459.1999999999971,-434.19999999998254,7.599999999998545
394,401,600,HAWTHORN EAST,2,2,1,-37.8248,145.0464,8166.5,418.2,3637.7,1428.0,1387.6,659.5,13838.70000000007,573200.0,30,19106.70000000007,-606.8000000000175,-1046.899999999965,18.5
