,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates,coord,school,train_station,fitness_gym,hospital,shopping_center,park
554,554,554,590,FRASER RISE 32 Forrester Grove VIC 3336,420,3,2,1,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
555,555,555,591,WYNDHAM VALE 1 Glee Street VIC 3024,360,3,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
556,556,556,592,WYNDHAM VALE 2/16 Mermaid Crescent VIC 3024,340,2,1,1,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
557,557,557,594,BRIGHTON EAST 14 Mackie Grove VIC 3187,1700,4,3,3,House,-37.9014,145.0188,"[145.0188, -37.9014]","[145.0188, -37.9014]",3405.6,1886.5,1472.2,1198.2,5494.6,1808.0
558,558,558,595,WYNDHAM VALE 28 Brookside Drive VIC 3024,420,4,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
559,559,559,596,ALTONA MEADOWS 37 Crellin Avenue VIC 3028,460,3,2,2,House,-37.8809,144.7587,"[144.7587, -37.8809]","[144.7587, -37.8809]",9417.7,2434.3,2961.5,7570.4,3084.5,1336.8
560,560,560,597,CARLTON 124 Rathdowne Street VIC 3053,830,4,1,0,House,-37.8004,144.9684,"[144.9684, -37.8004]","[144.9684, -37.8004]",4644.8,1428.8,1281.2,656.2,1464.8,1962.9
561,561,561,598,PAKENHAM 17 Torre Road VIC 3810,400,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
562,562,562,599,OFFICER 6 Bolton Grove VIC 3809,440,3,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
563,563,563,600,PAKENHAM 39 Rockford Street VIC 3810,410,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
564,564,564,601,BRUNSWICK 10 Lydia Street VIC 3056,650,2,1,1,House,-37.7667,144.9667,"[144.9667, -37.7667]","[144.9667, -37.7667]",1510.0,838.6,895.8,2281.8,1614.7,997.7
565,565,565,602,CARLTON NORTH 690 Canning Street VIC 3054,880,4,1,0,House,-37.7866,144.9685,"[144.9685, -37.7866]","[144.9685, -37.7866]",2993.0,2213.3,1784.0,1125.0,1839.4,2319.2
566,566,566,603,PAKENHAM 1/30 Silver Gum Drive VIC 3810,400,3,2,1,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
567,567,567,604,WERRIBEE 20 Deutgam Street VIC 3030,480,3,2,4,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
568,568,568,605,MERNDA 11 Greig Drive VIC 3754,540,4,2,2,House,-37.6,145.15,"[145.15, -37.6]","[145.15, -37.6]",27153.5,9101.0,14406.3,16641.6,14304.6,3753.6
569,569,569,606,OFFICER 10 Kallista Circuit VIC 3809,500,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
570,570,570,607,ASCOT VALE 9 Haven Crescent VIC 3032,590,3,2,1,House,-37.7808,144.9354,"[144.9354, -37.7808]","[144.9354, -37.7808]",4724.4,1245.2,2870.4,3469.2,2400.0,871.6
571,571,571,608,NEWPORT 4/5 Grieves Street VIC 3015,690,3,2,3,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
572,572,572,609,NEWPORT 11 Davies Street VIC 3015,750,4,2,4,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
573,573,573,610,MANOR LAKES 14 Firecrest Road VIC 3024,400,4,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
574,574,574,611,WILLIAMSTOWN 106 Stevedore Street VIC 3016,600,3,2,1,House,-37.857,144.8977,"[144.8977, -37.857]","[144.8977, -37.857]",1699.0,847.9,361.4,1897.2,7627.9,685.6
575,575,575,612,PRESTON 437 Gilbert Road VIC 3072,750,3,1,1,House,-37.75,145.0167,"[145.0167, -37.75]","[145.0167, -37.75]",7957.1,1871.9,695.2,1291.9,2169.5,882.2
576,576,576,613,RICHMOND 7/65 York Street VIC 3121,350,1,1,1,House,-37.8271,145.0064,"[145.0064, -37.8271]","[145.0064, -37.8271]",10859.6,634.6,1006.2,1854.7,2233.0,388.3
577,577,577,614,MANOR LAKES 44 Amaretto Circuit VIC 3024,360,3,2,1,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
578,578,578,615,DROUIN 106 Longwarry Road VIC 3818,550,3,2,3,House,-38.1561,145.8431,"[145.8431, -38.1561]","[145.8431, -38.1561]",2759.0,42126.7,11349.9,12717.2,41549.2,3600.2
579,579,579,616,MANOR LAKES 26 Truffle Circuit VIC 3024,500,5,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
580,580,580,617,PAKENHAM 1 Leigh Drive VIC 3810,650,3,2,8,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
581,581,581,618,ESSENDON 20/18 Raleigh Street VIC 3040,370,2,1,1,House,-37.7538,144.8883,"[144.8883, -37.7538]","[144.8883, -37.7538]",7394.6,2535.1,3311.1,1439.2,5398.1,496.8
582,582,582,619,NEWPORT 6 Loft Reserve Road VIC 3015,600,3,2,1,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
583,583,583,620,CRANBOURNE NORTH 6 Bronson Circuit VIC 3977,545,4,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
584,584,584,621,OFFICER 60 Heathcote Grove VIC 3809,440,3,2,1,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
585,585,585,622,ST KILDA EAST 17 Empress Rd VIC 3183,750,3,1,0,House,-37.8692,144.9977,"[144.9977, -37.8692]","[144.9977, -37.8692]",8801.2,740.6,1818.7,176.2,1684.7,1184.2
586,586,586,623,CARLTON 106 Keppel Street VIC 3053,730,2,2,1,House,-37.8004,144.9684,"[144.9684, -37.8004]","[144.9684, -37.8004]",4644.8,1428.8,1281.2,656.2,1464.8,1962.9
587,587,587,624,CARLTON 40 Dorrit Street VIC 3053,625,2,2,0,House,-37.8004,144.9684,"[144.9684, -37.8004]","[144.9684, -37.8004]",4644.8,1428.8,1281.2,656.2,1464.8,1962.9
588,588,588,625,FLINDERS 440 Keys Road VIC 3929,4000,6,4,2,House,-38.4739,145.019,"[145.019, -38.4739]","[145.019, -38.4739]",48954.4,22942.8,21451.9,23593.0,16411.5,537.6
589,589,589,626,CARNEGIE 87 Mimosa Road VIC 3163,1200,4,2,3,House,-37.8895,145.0581,"[145.0581, -37.8895]","[145.0581, -37.8895]",6795.0,862.5,3175.1,2760.7,660.4,911.2
590,590,590,627,OFFICER 45 Koba Way VIC 3809,520,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
591,591,591,628,PRAHRAN 12 Bayview Street VIC 3181,720,3,1,3,House,-37.853,144.9929,"[144.9929, -37.853]","[144.9929, -37.853]",11174.5,522.0,878.4,0.0,732.2,1399.2
592,592,592,629,SOUTH YARRA 76 Millswyn Street VIC 3141,1700,2,2,1,House,-37.8333,144.9833,"[144.9833, -37.8333]","[144.9833, -37.8333]",8922.0,1444.3,2258.5,1686.2,1760.3,2438.6
593,593,593,630,BRIGHTON 41 Bay Street VIC 3186,1490,4,2,2,House,-37.9057,145.0067,"[145.0067, -37.9057]","[145.0067, -37.9057]",2985.3,635.1,670.0,1203.5,5551.3,884.0
594,594,594,631,FAWKNER 46 Mutton Road VIC 3060,420,3,1,2,House,-37.7167,144.9667,"[144.9667, -37.7167]","[144.9667, -37.7167]",7084.9,669.4,2803.3,3454.4,3700.5,1653.4
595,595,595,632,ARMADALE 4a Fetherston Street VIC 3143,2200,3,2,2,House,-37.85,145.0333,"[145.0333, -37.85]","[145.0333, -37.85]",7823.1,1583.5,2541.3,542.0,2048.8,1571.9
596,596,596,633,WINDSOR 124 Punt Road VIC 3181,795,4,2,2,House,-37.853,144.9929,"[144.9929, -37.853]","[144.9929, -37.853]",11174.5,522.0,878.4,0.0,732.2,1399.2
597,597,597,634,COBURG 40 Higinbotham Street VIC 3058,560,3,1,2,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
598,598,598,635,CANTERBURY 22 Daphne Street VIC 3126,50,4,2,2,House,-37.8247,145.0848,"[145.0848, -37.8247]","[145.0848, -37.8247]",5001.0,401.5,2367.9,2451.2,3186.5,1886.2
599,599,599,636,ST KILDA 12 Gurner Street VIC 3182,1750,4,2,1,House,-37.8633,144.9802,"[144.9802, -37.8633]","[144.9802, -37.8633]",10796.5,1744.7,3148.3,1528.8,740.9,1247.5
600,600,600,637,TOORAK 9 Tyalla Crescent VIC 3142,795,3,2,2,House,-37.8416,145.0177,"[145.0177, -37.8416]","[145.0177, -37.8416]",9445.5,1204.1,681.8,1142.1,836.9,1362.8
601,601,601,638,BALWYN NORTH 83 Clifton Street VIC 3104,650,4,1,2,House,-37.7909,145.0939,"[145.0939, -37.7909]","[145.0939, -37.7909]",3909.4,4922.8,237.2,5111.0,3443.3,1244.1
602,602,602,639,MALVERN 22 Ethel Street VIC 3144,1750,5,2,2,House,-37.8512,145.0317,"[145.0317, -37.8512]","[145.0317, -37.8512]",7748.5,1508.9,2290.3,467.4,1797.8,1320.9
603,603,603,640,GLEN IRIS 6 Kenilworth Grove VIC 3146,650,3,1,3,House,-37.8599,145.0549,"[145.0549, -37.8599]","[145.0549, -37.8599]",5304.8,455.4,3824.0,1122.9,2608.3,1358.7
604,604,604,641,MOUNT WAVERLEY 478 Highbury Road VIC 3149,640,3,1,3,House,-37.8771,145.1294,"[145.1294, -37.8771]","[145.1294, -37.8771]",3019.6,351.9,1812.1,2761.4,3477.9,1643.2
605,605,605,642,FRANKSTON 145 Cranbourne Frankston Road VIC 3199,500,3,1,3,House,-38.1333,145.1333,"[145.1333, -38.1333]","[145.1333, -38.1333]",4568.4,1442.2,685.2,0.0,2060.5,1847.7
606,606,606,643,OAKLEIGH 30 Oxford St VIC 3166,990,4,1,4,House,-37.8995,145.0811,"[145.0811, -37.8995]","[145.0811, -37.8995]",6705.9,845.7,1665.9,3840.8,1350.8,959.4
607,607,607,644,RINGWOOD NORTH 1 Belle Vue Avenue VIC 3134,480,3,1,0,House,-37.7667,145.25,"[145.25, -37.7667]","[145.25, -37.7667]",11679.4,5549.3,5144.1,5615.0,5395.3,1548.8
608,608,608,645,FLEMINGTON 12 Ascot Vale Road VIC 3031,470,2,1,1,House,-37.7899,144.9226,"[144.9226, -37.7899]","[144.9226, -37.7899]",6468.6,1645.9,2785.1,3685.6,3003.0,3018.8
609,609,609,646,GISBORNE 4 Watt Street VIC 3437,590,3,2,2,House,-37.4886,144.5942,"[144.5942, -37.4886]","[144.5942, -37.4886]",1655.1,17483.2,4415.9,19157.5,675.5,722.6
610,610,610,647,SUNSHINE WEST 9 Rautman Crescent VIC 3020,415,3,2,2,House,-37.775,144.8333,"[144.8333, -37.775]","[144.8333, -37.775]",5655.2,1159.4,1384.3,3950.7,1418.2,474.8
611,611,611,648,MARIBYRNONG 45 Cedar Drive VIC 3032,895,4,2,2,House,-37.7808,144.9354,"[144.9354, -37.7808]","[144.9354, -37.7808]",4724.4,1245.2,2870.4,3469.2,2400.0,871.6
612,612,612,649,BONBEACH 24 Cannes Avenue VIC 3196,580,4,1,4,House,-38.0372,145.1097,"[145.1097, -38.0372]","[145.1097, -38.0372]",5517.5,316.3,3499.2,9575.8,4087.3,1010.0
613,613,613,650,EUMEMMERRING 32-34 Doveton Avenue VIC 3177,350,3,1,1,House,-37.9944331,145.2508601,"[145.2508601, -37.9944331]","[145.2508601, -37.9944331]",6376.5,4129.6,5644.8,4741.5,3694.2,259.4
614,614,614,651,TRUGANINA 49 Ionica Loop VIC 3029,450,4,2,2,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
615,615,615,652,MELTON SOUTH 6 Hollybrook St VIC 3338,380,3,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
616,616,616,653,STRATHTULLOH 19 Selbourne Street VIC 3338,420,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
617,617,617,655,NARRE WARREN 1 Juncus Street VIC 3805,520,4,3,2,House,-38.0298,145.3034,"[145.3034, -38.0298]","[145.3034, -38.0298]",6430.8,961.7,1885.4,3842.7,2275.8,2866.2
618,618,618,656,ELWOOD 102 Mitford Street VIC 3184,775,2,1,0,House,-37.8809,144.9855,"[144.9855, -37.8809]","[144.9855, -37.8809]",7642.3,2446.6,1473.1,1533.0,1890.3,1162.2
619,619,619,657,HAMPTON PARK 1/26 Beckington Crescent VIC 3976,360,3,1,1,House,-38.0333,145.25,"[145.25, -38.0333]","[145.25, -38.0333]",10635.0,3892.8,7851.3,2092.2,1860.8,1098.2
620,620,620,658,ENDEAVOUR HILLS 4 Bedford Court VIC 3802,410,3,1,2,House,-37.977,145.2587,"[145.2587, -37.977]","[145.2587, -37.977]",1935.0,6885.3,7957.2,4417.5,0.0,1760.2
621,621,621,659,GISBORNE 8 Morrow Road VIC 3437,480,3,1,0,House,-37.4886,144.5942,"[144.5942, -37.4886]","[144.5942, -37.4886]",1655.1,17483.2,4415.9,19157.5,675.5,722.6
622,622,622,660,MERNDA 7 Underhill Road VIC 3754,450,3,2,2,House,-37.6,145.15,"[145.15, -37.6]","[145.15, -37.6]",27153.5,9101.0,14406.3,16641.6,14304.6,3753.6
623,623,623,661,MORNINGTON 15 Inglis Street VIC 3931,580,3,1,1,House,-38.2167,145.0333,"[145.0333, -38.2167]","[145.0333, -38.2167]",19637.4,14730.0,2031.9,2709.0,796.4,1306.5
624,624,624,662,POINT COOK 6 Evesham Drive VIC 3030,470,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]","[144.726, -37.8887]",4282.2,5078.3,1343.1,5762.1,1466.1,847.4
625,625,625,663,KALORAMA 11 Rosemont Crescent VIC 3766,600,3,2,2,House,-37.8167,145.3667,"[145.3667, -37.8167]","[145.3667, -37.8167]",15594.9,11293.3,6976.3,12281.4,10401.7,1404.7
626,626,626,664,CLAYTON SOUTH 41 Bellavista Crescent VIC 3169,460,3,1,2,House,-37.9431,145.106,"[145.106, -37.9431]","[145.106, -37.9431]",6326.7,3306.4,4044.0,3467.8,6453.3,2593.5
627,627,627,666,COBURG 504/14-20 Nicholson Street VIC 3058,350,1,1,1,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
628,628,628,668,GISBORNE 17 Alcheringa Court VIC 3437,700,4,2,2,House,-37.4886,144.5942,"[144.5942, -37.4886]","[144.5942, -37.4886]",1655.1,17483.2,4415.9,19157.5,675.5,722.6
629,629,629,669,GOWANBRAE 5/2 Lanark Way VIC 3043,440,3,2,2,House,-37.7013,144.881,"[144.881, -37.7013]","[144.881, -37.7013]",12983.9,5550.7,740.6,5455.7,2043.4,684.9
630,630,630,670,CRAIGIEBURN 23 Meyers Walk VIC 3064,380,2,2,1,House,-37.5588,144.9124,"[144.9124, -37.5588]","[144.9124, -37.5588]",35937.8,7640.1,7397.4,6988.7,3475.0,3650.6
631,631,631,671,ROWVILLE 18 Carrara Rd VIC 3178,430,3,1,2,House,-37.9333,145.2333,"[145.2333, -37.9333]","[145.2333, -37.9333]",5533.4,9869.3,2677.6,4669.4,2097.9,1321.1
632,632,632,672,HOPPERS CROSSING 1A Lyndall Court VIC 3029,375,3,2,1,House,-37.8798164,144.6883791,"[144.6883791, -37.8798164]","[144.6883791, -37.8798164]",1527.9,1782.8,1415.9,2961.2,1598.9,507.8
633,633,633,673,SUNBURY 12 Jersey Drive VIC 3429,520,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]","[144.7261, -37.5774]",18474.3,987.6,1657.4,1920.8,1050.2,789.1
634,634,634,674,ASCOT VALE 188 St Leonards Road VIC 3032,600,3,2,2,House,-37.7808,144.9354,"[144.9354, -37.7808]","[144.9354, -37.7808]",4724.4,1245.2,2870.4,3469.2,2400.0,871.6
635,635,635,675,PAKENHAM 19 Cohens Way VIC 3810,420,3,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]","[145.5167, -38.1333]",20976.9,8236.8,8839.8,5291.9,8715.3,5383.3
636,636,636,676,TULLAMARINE 1/131 Mickleham Road VIC 3043,350,2,1,1,House,-37.7013,144.881,"[144.881, -37.7013]","[144.881, -37.7013]",12983.9,5550.7,740.6,5455.7,2043.4,684.9
637,637,637,677,OFFICER 11 Flanagan Avenue VIC 3809,500,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
638,638,638,678,CROYDON NORTH 7 Turkeith Crescent VIC 3136,30,3,1,2,House,-37.7744,145.2756,"[145.2756, -37.7744]","[145.2756, -37.7744]",9621.1,2971.4,3339.8,3037.1,2817.4,1873.1
639,639,639,679,NARRE WARREN 11 Balcombe Court VIC 3805,420,3,2,2,House,-38.0298,145.3034,"[145.3034, -38.0298]","[145.3034, -38.0298]",6430.8,961.7,1885.4,3842.7,2275.8,2866.2
640,640,640,680,FAWKNER 4 Somerlayton Crescent VIC 3060,380,3,1,1,House,-37.7167,144.9667,"[144.9667, -37.7167]","[144.9667, -37.7167]",7084.9,669.4,2803.3,3454.4,3700.5,1653.4
641,641,641,682,MOUNT ELIZA 28 Mcgown Road VIC 3930,1300,4,2,2,House,-38.1943,145.0926,"[145.0926, -38.1943]","[145.0926, -38.1943]",8515.4,8347.2,5443.0,3067.1,1466.7,1847.3
642,642,642,683,OAKLEIGH 19 Regent Street VIC 3166,550,3,2,1,House,-37.8995,145.0811,"[145.0811, -37.8995]","[145.0811, -37.8995]",6705.9,845.7,1665.9,3840.8,1350.8,959.4
643,643,643,684,OFFICER SOUTH 62 Leeson Street VIC 3809,390,3,2,1,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
644,644,644,685,FRANKSTON 16 Macorna Street VIC 3199,440,3,1,2,House,-38.1333,145.1333,"[145.1333, -38.1333]","[145.1333, -38.1333]",4568.4,1442.2,685.2,0.0,2060.5,1847.7
645,645,645,686,DANDENONG NORTH 33 Kandra Street VIC 3175,550,4,2,2,House,-37.9833,145.2,"[145.2, -37.9833]","[145.2, -37.9833]",6114.1,925.5,1329.1,1262.9,2206.6,547.2
646,646,646,687,SOUTH MORANG 50 Le Page Run VIC 3752,540,4,2,2,House,-37.65,145.1,"[145.1, -37.65]","[145.1, -37.65]",19449.8,3548.6,6069.8,5527.8,3097.9,1932.2
647,647,647,688,OFFICER 8 Juniper Street VIC 3809,400,3,2,1,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
648,648,648,689,NEWPORT 29 Collingwood Road VIC 3015,760,3,2,1,House,-37.8302,144.8709,"[144.8709, -37.8302]","[144.8709, -37.8302]",5556.3,1793.4,1170.5,4877.6,3019.7,277.4
649,649,649,690,SUNBURY 145 PHILLIP DRIVE VIC 3429,435,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]","[144.7261, -37.5774]",18474.3,987.6,1657.4,1920.8,1050.2,789.1
650,650,650,691,RYE 5 Grandview Avenue VIC 3941,875,4,4,4,House,-38.4141,144.8244,"[144.8244, -38.4141]","[144.8244, -38.4141]",49518.9,39094.1,10235.0,11698.6,12197.7,5653.1
651,651,651,692,WEIR VIEWS 18 Pegasus Drive VIC 3338,430,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
652,652,652,693,ENDEAVOUR HILLS 91 Shetland Street VIC 3802,390,3,1,1,House,-37.977,145.2587,"[145.2587, -37.977]","[145.2587, -37.977]",1935.0,6885.3,7957.2,4417.5,0.0,1760.2
653,653,653,694,MELTON SOUTH 52 Childs Street VIC 3338,370,4,1,2,House,-37.7077,144.5749,"[144.5749, -37.7077]","[144.5749, -37.7077]",1358.8,21132.5,2968.9,4004.5,4093.1,78.4
654,654,654,695,DEANSIDE 14 Valiant Street VIC 3336,480,4,2,2,House,-37.0,145.0,"[145.0, -37.0]","[145.0, -37.0]",84865.1,78589.5,71347.0,0.0,78927.4,13207.1
655,655,655,696,FRANKSTON NORTH 21 Monterey Boulevard VIC 3200,360,3,1,3,House,-38.1213,145.1552,"[145.1552, -38.1213]","[145.1552, -38.1213]",6568.2,3434.6,2891.1,3155.1,4462.3,424.2
656,656,656,697,CRANBOURNE WEST 79 Morningside Boulevard VIC 3977,485,3,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]","[145.2744, -38.1375]",14438.0,7213.5,6136.0,7120.6,6080.8,2969.3
657,657,657,698,COBURG 181 Munro Street VIC 3058,500,3,1,1,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
658,658,658,699,GISBORNE 45 Sunny Park Close VIC 3437,470,3,2,2,House,-37.4886,144.5942,"[144.5942, -37.4886]","[144.5942, -37.4886]",1655.1,17483.2,4415.9,19157.5,675.5,722.6
659,659,659,700,BRUNSWICK EAST 8 Jenkin Street VIC 3057,925,2,2,1,House,-37.7603,144.9502,"[144.9502, -37.7603]","[144.9502, -37.7603]",2004.8,1360.1,939.4,1291.1,2858.4,663.7
660,660,660,701,VERMONT SOUTH 31 Mont Court VIC 3133,525,3,2,2,House,-37.8362,145.1943,"[145.1943, -37.8362]","[145.1943, -37.8362]",5514.0,2555.3,2337.4,2896.5,2456.5,651.1
661,661,661,702,OAK PARK 2 Nerissa Grove VIC 3046,495,2,2,2,House,-37.7,144.9333,"[144.9333, -37.7]","[144.9333, -37.7]",10666.8,2129.4,2086.3,4158.5,4538.7,675.3
662,662,662,703,SUNSHINE WEST 6 Struga Road VIC 3020,580,5,2,2,House,-37.775,144.8333,"[144.8333, -37.775]","[144.8333, -37.775]",5655.2,1159.4,1384.3,3950.7,1418.2,474.8
663,663,663,704,CHELTENHAM 48 Tulip Grove VIC 3192,570,3,1,4,House,-37.9694,145.0481,"[145.0481, -37.9694]","[145.0481, -37.9694]",8863.0,1877.0,2362.9,2237.1,2718.1,596.8
664,664,664,705,ALBION 10 Merlow Street VIC 3020,440,3,2,2,House,-37.775,144.8333,"[144.8333, -37.775]","[144.8333, -37.775]",5655.2,1159.4,1384.3,3950.7,1418.2,474.8
665,665,665,706,CROYDON NORTH 3 Hanwell Court VIC 3136,650,4,2,2,House,-37.7744,145.2756,"[145.2756, -37.7744]","[145.2756, -37.7744]",9621.1,2971.4,3339.8,3037.1,2817.4,1873.1
666,666,666,707,ROWVILLE 60 Simon Avenue VIC 3178,590,5,2,4,House,-37.9333,145.2333,"[145.2333, -37.9333]","[145.2333, -37.9333]",5533.4,9869.3,2677.6,4669.4,2097.9,1321.1
667,667,667,708,EAST GEELONG 3 Boyne Avenue VIC 3219,560,4,2,1,House,-38.1662,144.3943,"[144.3943, -38.1662]","[144.3943, -38.1662]",11301.3,51252.3,5304.1,2767.2,740.6,480.7
668,668,668,709,COBURG 12 Rolland Street VIC 3058,575,2,1,0,House,-37.75,144.9667,"[144.9667, -37.75]","[144.9667, -37.75]",3099.5,888.5,1617.6,1255.4,3204.2,1478.4
669,669,669,710,WYNDHAM VALE 5 Farrier Road VIC 3024,450,4,2,0,House,-37.8291,144.5622,"[144.5622, -37.8291]","[144.5622, -37.8291]",14657.4,13127.1,7700.4,14124.3,7767.5,8109.6
670,670,670,711,MOONEE PONDS 28 Elizabeth Street VIC 3039,530,2,1,0,House,-37.7667,144.9167,"[144.9167, -37.7667]","[144.9167, -37.7667]",3724.0,323.9,590.2,966.0,641.4,1347.0
671,671,671,712,"DROUIN 4/Lot 5, 39 Weebar Road VIC 3818",350,2,1,1,House,-38.1561,145.8431,"[145.8431, -38.1561]","[145.8431, -38.1561]",2759.0,42126.7,11349.9,12717.2,41549.2,3600.2
672,672,672,713,DROUIN 2 Chaucer Way VIC 3818,460,4,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]","[145.8431, -38.1561]",2759.0,42126.7,11349.9,12717.2,41549.2,3600.2
673,673,673,714,MOONEE PONDS 19 Severn Street VIC 3039,420,2,1,0,House,-37.7667,144.9167,"[144.9167, -37.7667]","[144.9167, -37.7667]",3724.0,323.9,590.2,966.0,641.4,1347.0
674,674,674,715,TRAFALGAR 64 Davey Drive VIC 3824,495,4,2,2,House,-38.2091,146.1535,"[146.1535, -38.2091]","[146.1535, -38.2091]",23123.1,66678.8,19797.5,20609.3,29184.4,637.9
675,675,675,716,OFFICER 70 Babar Drive VIC 3809,450,3,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]","[145.4095, -38.0592]",6755.0,948.9,7031.0,6837.1,7381.3,695.8
676,676,676,718,TRUGANINA 10 Galactic Way VIC 3029,570,4,3,2,House,-37.8826,144.7003,"[144.7003, -37.8826]","[144.7003, -37.8826]",2734.9,455.3,2260.2,2000.8,1585.5,1561.8
677,677,677,719,BEECHWORTH 6 Loch Street VIC 3747,500,3,1,0,House,-36.3416,146.7067,"[146.7067, -36.3416]","[146.7067, -36.3416]",43541.8,266032.3,4585.8,3058.0,39795.1,2324.3
678,678,678,720,WARRAGUL 3 Kokoda Street VIC 3820,395,3,1,1,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
679,679,679,721,BRUNSWICK 14 Lanark Street VIC 3056,950,4,2,1,House,-37.7667,144.9667,"[144.9667, -37.7667]","[144.9667, -37.7667]",1510.0,838.6,895.8,2281.8,1614.7,997.7
680,680,680,722,WARRAGUL 21 Hampton Drive VIC 3820,540,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]","[145.9312, -38.1591]",2139.9,45665.7,437.7,1928.6,45088.2,1797.7
