,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates
652,693,ENDEAVOUR HILLS 91 Shetland Street VIC 3802,390,3,1,1,House,-37.977,145.2587,"[145.2587, -37.977]"
653,694,MELTON SOUTH 52 Childs Street VIC 3338,370,4,1,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
654,695,DEANSIDE 14 Valiant Street VIC 3336,480,4,2,2,House,-37.0,145.0,"[145.0, -37.0]"
655,696,FRANKSTON NORTH 21 Monterey Boulevard VIC 3200,360,3,1,3,House,-38.1213,145.1552,"[145.1552, -38.1213]"
656,697,CRANBOURNE WEST 79 Morningside Boulevard VIC 3977,485,3,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]"
657,698,COBURG 181 Munro Street VIC 3058,500,3,1,1,House,-37.75,144.9667,"[144.9667, -37.75]"
658,699,GISBORNE 45 Sunny Park Close VIC 3437,470,3,2,2,House,-37.4886,144.5942,"[144.5942, -37.4886]"
659,700,BRUNSWICK EAST 8 Jenkin Street VIC 3057,925,2,2,1,House,-37.7603,144.9502,"[144.9502, -37.7603]"
660,701,VERMONT SOUTH 31 Mont Court VIC 3133,525,3,2,2,House,-37.8362,145.1943,"[145.1943, -37.8362]"
661,702,OAK PARK 2 Nerissa Grove VIC 3046,495,2,2,2,House,-37.7,144.9333,"[144.9333, -37.7]"
662,703,SUNSHINE WEST 6 Struga Road VIC 3020,580,5,2,2,House,-37.775,144.8333,"[144.8333, -37.775]"
663,704,CHELTENHAM 48 Tulip Grove VIC 3192,570,3,1,4,House,-37.9694,145.0481,"[145.0481, -37.9694]"
664,705,ALBION 10 Merlow Street VIC 3020,440,3,2,2,House,-37.775,144.8333,"[144.8333, -37.775]"
665,706,CROYDON NORTH 3 Hanwell Court VIC 3136,650,4,2,2,House,-37.7744,145.2756,"[145.2756, -37.7744]"
666,707,ROWVILLE 60 Simon Avenue VIC 3178,590,5,2,4,House,-37.9333,145.2333,"[145.2333, -37.9333]"
667,708,EAST GEELONG 3 Boyne Avenue VIC 3219,560,4,2,1,House,-38.1662,144.3943,"[144.3943, -38.1662]"
668,709,COBURG 12 Rolland Street VIC 3058,575,2,1,0,House,-37.75,144.9667,"[144.9667, -37.75]"
669,710,WYNDHAM VALE 5 Farrier Road VIC 3024,450,4,2,0,House,-37.8291,144.5622,"[144.5622, -37.8291]"
670,711,MOONEE PONDS 28 Elizabeth Street VIC 3039,530,2,1,0,House,-37.7667,144.9167,"[144.9167, -37.7667]"
671,712,"DROUIN 4/Lot 5, 39 Weebar Road VIC 3818",350,2,1,1,House,-38.1561,145.8431,"[145.8431, -38.1561]"
672,713,DROUIN 2 Chaucer Way VIC 3818,460,4,2,2,House,-38.1561,145.8431,"[145.8431, -38.1561]"
673,714,MOONEE PONDS 19 Severn Street VIC 3039,420,2,1,0,House,-37.7667,144.9167,"[144.9167, -37.7667]"
674,715,TRAFALGAR 64 Davey Drive VIC 3824,495,4,2,2,House,-38.2091,146.1535,"[146.1535, -38.2091]"
675,716,OFFICER 70 Babar Drive VIC 3809,450,3,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
676,718,TRUGANINA 10 Galactic Way VIC 3029,570,4,3,2,House,-37.8826,144.7003,"[144.7003, -37.8826]"
677,719,BEECHWORTH 6 Loch Street VIC 3747,500,3,1,0,House,-36.3416,146.7067,"[146.7067, -36.3416]"
678,720,WARRAGUL 3 Kokoda Street VIC 3820,395,3,1,1,House,-38.1591,145.9312,"[145.9312, -38.1591]"
679,721,BRUNSWICK 14 Lanark Street VIC 3056,950,4,2,1,House,-37.7667,144.9667,"[144.9667, -37.7667]"
680,722,WARRAGUL 21 Hampton Drive VIC 3820,540,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]"
681,723,MOUNT ELIZA 7 Dolphin Street VIC 3930,740,4,2,2,House,-38.1943,145.0926,"[145.0926, -38.1943]"
682,724,BLACKBURN SOUTH 1/50 Lawrence Street VIC 3130,770,4,3,1,House,-37.8232,145.1511,"[145.1511, -37.8232]"
683,725,FRANKSTON NORTH 287 Frankston Dandenong Road VIC 3200,360,3,1,1,House,-38.1213,145.1552,"[145.1552, -38.1213]"
684,726,BERWICK 9 Montmorency Avenue VIC 3806,520,4,2,2,House,-38.0,145.35,"[145.35, -38.0]"
685,727,FOREST HILL 6 Bogong Court VIC 3131,430,3,1,1,House,-37.8275,145.1739,"[145.1739, -37.8275]"
686,728,CAROLINE SPRINGS 36 Arroyo Place VIC 3023,440,3,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]"
687,729,CAROLINE SPRINGS 3 Fawkner Place VIC 3023,500,5,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]"
688,730,DELAHEY 3 Buninyong Way VIC 3037,440,3,2,2,House,-37.7034,144.7619,"[144.7619, -37.7034]"
689,731,STRATHTULLOH 21 Wembley Avenue VIC 3338,395,3,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
690,732,WERRIBEE 17 Somerset Close VIC 3030,325,3,1,1,House,-37.8887,144.726,"[144.726, -37.8887]"
691,733,VERMONT 38 Woodcrest Rd VIC 3133,450,4,1,2,House,-37.8362,145.1943,"[145.1943, -37.8362]"
692,734,BRUNSWICK 9 Fallon Street VIC 3056,730,3,1,1,House,-37.7667,144.9667,"[144.9667, -37.7667]"
693,735,ALPHINGTON 55 Keith Street VIC 3078,670,3,1,2,House,-37.7829,145.0226,"[145.0226, -37.7829]"
694,736,WOODEND 16 Tree Change Way VIC 3442,530,4,2,2,House,-37.3174,144.5993,"[144.5993, -37.3174]"
695,737,DEANSIDE 12 Chateau Promenade VIC 3336,435,4,2,1,House,-37.0,145.0,"[145.0, -37.0]"
696,738,VERMONT 6 Lexington Street VIC 3133,395,2,1,1,House,-37.8362,145.1943,"[145.1943, -37.8362]"
697,739,WERRIBEE SOUTH 2 Maimones Road VIC 3030,280,2,1,3,House,-37.8887,144.726,"[144.726, -37.8887]"
698,740,WOLLERT 27 Walkhill Drive VIC 3750,550,4,2,4,House,-37.5833,145.0333,"[145.0333, -37.5833]"
699,741,MOUNT EVELYN 8A Birmingham Road VIC 3796,250,1,1,1,House,-37.7833,145.3833,"[145.3833, -37.7833]"
700,742,WARRAGUL 17 Kendal Avenue VIC 3820,450,3,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]"
701,743,WARRAGUL 30 Parkhead Circuit VIC 3820,400,3,1,2,House,-38.1591,145.9312,"[145.9312, -38.1591]"
702,744,CLAYTON SOUTH 3 Beswick Street VIC 3169,420,3,1,3,House,-37.9431,145.106,"[145.106, -37.9431]"
703,745,DANDENONG NORTH 14 Boronia Avenue VIC 3175,390,3,1,0,House,-37.9833,145.2,"[145.2, -37.9833]"
704,746,WARRAGUL 67 Silkwood Drive VIC 3820,495,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]"
705,747,NEWPORT 20 Elphin Street VIC 3015,475,3,1,1,House,-37.8302,144.8709,"[144.8709, -37.8302]"
706,748,POINT COOK 11 Aruba Avenue VIC 3030,460,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]"
707,749,POINT COOK 22 Gardener Drive VIC 3030,400,3,2,1,House,-37.8887,144.726,"[144.726, -37.8887]"
708,750,GREENVALE 32 Lucy Crescent VIC 3059,650,4,2,2,House,-37.6333,144.8667,"[144.8667, -37.6333]"
709,751,DOREEN 12 Sukarna Court VIC 3754,520,4,2,2,House,-37.6,145.15,"[145.15, -37.6]"
710,753,WERRIBEE 4/11 Edgar Street VIC 3030,300,2,1,1,House,-37.8887,144.726,"[144.726, -37.8887]"
711,754,NORTH MELBOURNE 4 Gardiner Street VIC 3051,580,3,1,1,House,-37.8029,144.9482,"[144.9482, -37.8029]"
712,755,CLAYTON 2/27 Bettina Street VIC 3168,550,3,2,1,House,-37.9167,145.1333,"[145.1333, -37.9167]"
713,756,CHELTENHAM 6 Garfield Street VIC 3192,585,3,1,2,House,-37.9694,145.0481,"[145.0481, -37.9694]"
714,757,WARRAGUL 7 Tambo Drive VIC 3820,495,4,2,4,House,-38.1591,145.9312,"[145.9312, -38.1591]"
715,758,OFFICER 19 Rix Road VIC 3809,520,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
716,759,BROADMEADOWS 1 Rodney Court VIC 3047,490,3,2,2,House,-37.6708,144.9354,"[144.9354, -37.6708]"
717,760,TEMPLESTOWE 115 Atkinson Street VIC 3106,450,3,1,2,House,-37.75,145.1167,"[145.1167, -37.75]"
718,761,CLYDE 21 Pump House Crescent VIC 3978,500,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]"
719,762,CAULFIELD 13 Anderson Street VIC 3162,750,3,1,3,House,-37.8914,145.0254,"[145.0254, -37.8914]"
720,763,WYNDHAM VALE 98 Millbrook Drive VIC 3024,370,3,2,1,House,-37.8291,144.5622,"[144.5622, -37.8291]"
721,764,NOBLE PARK 4/21-23 Kelvinside Rd VIC 3174,600,4,3,2,House,-37.9667,145.1667,"[145.1667, -37.9667]"
722,765,TRUGANINA 14 Mingay Close VIC 3029,400,3,1,1,House,-37.8826,144.7003,"[144.7003, -37.8826]"
723,766,PAKENHAM 15 Wendy Way VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
724,767,BRUNSWICK 100 Union Street VIC 3056,920,3,2,2,House,-37.7667,144.9667,"[144.9667, -37.7667]"
725,768,KINGS PARK 24 Gum Road VIC 3021,520,4,2,0,House,-37.7371,144.8283,"[144.8283, -37.7371]"
726,769,WERRIBEE 17 Kasem Drive VIC 3030,450,3,2,2,House,-37.8887,144.726,"[144.726, -37.8887]"
727,770,TRUGANINA 10 Sahara Way VIC 3029,380,3,2,1,House,-37.8826,144.7003,"[144.7003, -37.8826]"
728,771,PAKENHAM 34 Ashford Drive VIC 3810,445,3,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
729,772,PAKENHAM 9 Niseko Crescent VIC 3810,480,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
730,773,BRIGHTON 5 Budd Street VIC 3186,1250,3,2,2,House,-37.9057,145.0067,"[145.0067, -37.9057]"
731,774,RESERVOIR 40 Andrews Avenue VIC 3073,400,3,1,2,House,-37.7167,145.0,"[145.0, -37.7167]"
732,775,WERRIBEE 68 Dawley Circuit VIC 3030,380,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]"
733,776,WANTIRNA 2 Balmain Court VIC 3152,470,3,1,2,House,-37.85,145.2167,"[145.2167, -37.85]"
734,777,BEECHWORTH 27 Hayes Drive VIC 3747,600,4,2,2,House,-36.3416,146.7067,"[146.7067, -36.3416]"
735,778,MERNDA 10 Plough Street VIC 3754,450,4,2,2,House,-37.6,145.15,"[145.15, -37.6]"
736,779,CRANBOURNE NORTH 35 Freshfields Drive VIC 3977,450,3,2,1,House,-38.1375,145.2744,"[145.2744, -38.1375]"
737,780,GLADSTONE PARK 63 South Circular Road VIC 3043,400,3,1,4,House,-37.7013,144.881,"[144.881, -37.7013]"
738,781,AIRPORT WEST 85 Moore Road VIC 3042,420,3,1,1,House,-37.7247,144.8813,"[144.8813, -37.7247]"
739,782,CLYDE NORTH 7 Sunlight Avenue VIC 3978,475,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]"
740,783,CAROLINE SPRINGS 8 Mt Eccles Place VIC 3023,600,4,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]"
741,784,WYNDHAM VALE 37 Stream Road VIC 3024,420,4,2,2,House,-37.8291,144.5622,"[144.5622, -37.8291]"
742,785,YARRAVILLE 55 Powell Street VIC 3013,850,4,2,2,House,-37.8249,144.8708,"[144.8708, -37.8249]"
743,786,COBURG 22 Linda Street VIC 3058,520,2,1,0,House,-37.75,144.9667,"[144.9667, -37.75]"
744,787,WEST MELBOURNE 228 Adderley Street VIC 3003,900,3,2,1,House,-37.8101,144.95,"[144.95, -37.8101]"
745,788,CARLTON 49 Macarthur Place VIC 3053,580,2,1,0,House,-37.8004,144.9684,"[144.9684, -37.8004]"
746,789,NARRE WARREN SOUTH 60 Fleet Street VIC 3805,480,4,2,2,House,-38.0298,145.3034,"[145.3034, -38.0298]"
747,790,DROUIN 32 Horsetail Way VIC 3818,420,3,2,1,House,-38.1561,145.8431,"[145.8431, -38.1561]"
748,791,WERRIBEE 29 Anderson Street VIC 3030,280,2,1,2,House,-37.8887,144.726,"[144.726, -37.8887]"
749,792,MAIDSTONE 1/15 Cambridge Street VIC 3012,415,3,1,2,House,-37.8302,144.8709,"[144.8709, -37.8302]"
750,793,YARRAVILLE 47 Benbow Street VIC 3013,500,3,1,2,House,-37.8249,144.8708,"[144.8708, -37.8249]"
751,794,GLENROY 2/39 Beatty Avenue VIC 3046,470,3,2,1,House,-37.7,144.9333,"[144.9333, -37.7]"
752,795,TARNEIT 4 Bianca Boulevard VIC 3029,370,3,2,2,House,-37.8826,144.7003,"[144.7003, -37.8826]"
753,796,WERRIBEE 3/20-22 Retreat Place VIC 3030,370,3,1,2,House,-37.8887,144.726,"[144.726, -37.8887]"
754,797,COBURG 46 Devon Avenue VIC 3058,515,3,1,2,House,-37.75,144.9667,"[144.9667, -37.75]"
755,798,HOPPERS CROSSING 2 Beverley Court VIC 3029,350,3,2,2,House,-37.0,145.0,"[145.0, -37.0]"
756,799,SPRINGVALE 3 Thames Avenue VIC 3171,420,3,1,1,House,-37.9457,145.1581,"[145.1581, -37.9457]"
757,800,DARLEY 8 Valentina Drive VIC 3340,400,4,2,2,House,-37.7199,144.3727,"[144.3727, -37.7199]"
758,801,WILLIAMSTOWN 8A Jobson Street VIC 3016,700,3,2,2,House,-37.857,144.8977,"[144.8977, -37.857]"
759,802,WERRIBEE 8 Radisson Crescent VIC 3030,420,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]"
760,803,LANGWARRIN 5 Elana Court VIC 3910,650,4,2,2,House,-38.1667,145.1667,"[145.1667, -38.1667]"
761,804,PAKENHAM 29 Stable Street VIC 3810,550,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
762,805,THOMASTOWN 9 Currajong Street VIC 3074,400,3,1,5,House,-37.6833,145.0167,"[145.0167, -37.6833]"
763,806,CHELTENHAM 22A Heather Grove VIC 3192,560,2,2,2,House,-37.9694,145.0481,"[145.0481, -37.9694]"
764,807,BAYSWATER NORTH 13 Westwood Drive VIC 3153,480,3,2,2,House,-37.85,145.2667,"[145.2667, -37.85]"
765,808,COBURG 8 Sargood Street VIC 3058,750,5,1,0,House,-37.75,144.9667,"[144.9667, -37.75]"
766,809,HARKNESS 2 Oakpark Drive VIC 3337,380,3,2,1,House,-37.6,144.6,"[144.6, -37.6]"
767,810,COBURG 29 Rose Street VIC 3058,995,6,2,2,House,-37.75,144.9667,"[144.9667, -37.75]"
768,811,NORTHCOTE 2 Vauxhall Road VIC 3070,850,3,1,1,House,-37.7667,145.0,"[145.0, -37.7667]"
769,812,BUNYIP 17 Abeckett Road VIC 3815,460,3,2,2,House,-38.0719,145.6943,"[145.6943, -38.0719]"
770,813,SEDDON 14 Junction Street VIC 3011,420,2,1,0,House,-37.7995,144.8963,"[144.8963, -37.7995]"
771,814,MERNDA 9 Balvicar Way VIC 3754,405,4,2,2,House,-37.6,145.15,"[145.15, -37.6]"
772,815,PRAHRAN 12 Gertrude Street VIC 3181,795,3,1,1,House,-37.853,144.9929,"[144.9929, -37.853]"
773,816,COBURG 129 Shaftsbury Street VIC 3058,625,3,2,0,House,-37.75,144.9667,"[144.9667, -37.75]"
774,817,WERRIBEE 4 Swan Street VIC 3030,370,4,1,2,House,-37.8887,144.726,"[144.726, -37.8887]"
775,819,BUNDOORA 15 Balmoral Avenue VIC 3083,549,3,1,3,House,-37.7062,145.0474,"[145.0474, -37.7062]"
776,820,HOPPERS CROSSING 9 Dawe Court VIC 3029,330,3,1,1,House,-37.0,145.0,"[145.0, -37.0]"
777,821,GLEN IRIS 44 Maitland Street VIC 3146,550,4,1,1,House,-37.8599,145.0549,"[145.0549, -37.8599]"
778,822,MENTONE 37 Beach Road VIC 3194,900,3,2,2,House,-37.9833,145.0667,"[145.0667, -37.9833]"
779,823,WARRNAMBOOL 13 Bradley Street VIC 3280,350,3,1,0,House,-37.0,145.0,"[145.0, -37.0]"
780,824,BEAUMARIS 6 Rosemary Rd VIC 3193,1100,4,3,2,House,-37.9736,145.0164,"[145.0164, -37.9736]"
781,825,FRANKSTON NORTH 377 Frankston-Dandenong Road VIC 3200,400,3,1,2,House,-38.1213,145.1552,"[145.1552, -38.1213]"
782,827,SPRINGVALE 1/31 Lightwood Road VIC 3171,555,3,2,2,House,-37.9457,145.1581,"[145.1581, -37.9457]"
783,828,KNOXFIELD 1 Honeypot Close VIC 3180,600,3,2,2,House,-37.8898,145.2496,"[145.2496, -37.8898]"
784,829,HEIDELBERG WEST 17 Derna Street VIC 3081,460,3,1,2,House,-37.7531,145.0385,"[145.0385, -37.7531]"
785,830,DEANSIDE 9 Annabel Street VIC 3336,480,4,2,2,House,-37.0,145.0,"[145.0, -37.0]"
786,831,OFFICER 2 Ryeburn Street VIC 3809,570,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
787,832,CAULFIELD SOUTH 3 Bent Street VIC 3162,695,4,2,2,House,-37.8914,145.0254,"[145.0254, -37.8914]"
788,833,WARRAGUL 193 Bowen Street VIC 3820,1956,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]"
789,834,MOONEE PONDS 3 Albert Street VIC 3039,570,2,2,0,House,-37.7667,144.9167,"[144.9167, -37.7667]"
790,835,CHELSEA 1/12 Berwen Street VIC 3196,660,3,1,1,House,-38.0372,145.1097,"[145.1097, -38.0372]"
791,836,MOONEE PONDS 30 Ngarveno Street VIC 3039,595,3,1,1,House,-37.7667,144.9167,"[144.9167, -37.7667]"
792,837,FRANKSTON NORTH 48 Pine Street VIC 3200,415,3,1,2,House,-38.1213,145.1552,"[145.1552, -38.1213]"
793,838,FRANKSTON SOUTH 20 Hamilton Grove VIC 3199,520,4,1,2,House,-38.1333,145.1333,"[145.1333, -38.1333]"
794,839,CARLTON 106 Palmerston Street VIC 3053,630,3,1,0,House,-37.8004,144.9684,"[144.9684, -37.8004]"
795,840,DANDENONG NORTH 1471 HEATHERTON ROAD VIC 3175,470,3,1,2,House,-37.9833,145.2,"[145.2, -37.9833]"
796,841,PAKENHAM 10 Shirley Street VIC 3810,460,4,2,2,House,-38.1333,145.5167,"[145.5167, -38.1333]"
797,842,ALTONA NORTH 42A The Broadway VIC 3025,560,3,2,1,House,-37.8349,144.8474,"[144.8474, -37.8349]"
798,843,PAKENHAM 65 Lakeside Blvd VIC 3810,450,3,3,1,House,-38.1333,145.5167,"[145.5167, -38.1333]"
799,844,MOUNT DUNEED 56 Grevillea Drive VIC 3217,495,4,2,3,House,-38.2583,144.3083,"[144.3083, -38.2583]"
800,845,YARRAVILLE 23 Mill Avenue VIC 3013,710,3,2,2,House,-37.8249,144.8708,"[144.8708, -37.8249]"
801,846,BENTLEIGH EAST 60 Wingate Street VIC 3165,600,3,2,3,House,-37.9201,145.0599,"[145.0599, -37.9201]"
802,847,SUNBURY 5 Bridle Street VIC 3429,580,4,2,2,House,-37.5774,144.7261,"[144.7261, -37.5774]"
803,848,WANTIRNA SOUTH 23 Fraser Crescent VIC 3152,505,4,2,2,House,-37.85,145.2167,"[145.2167, -37.85]"
804,849,WANTIRNA 2/29 Gresford Road VIC 3152,430,3,1,2,House,-37.85,145.2167,"[145.2167, -37.85]"
805,850,TARNEIT 1/54 Oreilly Road VIC 3029,370,2,1,1,House,-37.8826,144.7003,"[144.7003, -37.8826]"
806,851,CRANBOURNE 28 Grace Street VIC 3977,400,3,1,1,House,-38.1375,145.2744,"[145.2744, -38.1375]"
807,852,FERNTREE GULLY 1 Cinerea Avenue VIC 3156,420,3,1,1,House,-37.909,145.2977,"[145.2977, -37.909]"
808,853,CAULFIELD NORTH 48 Halstead Street VIC 3161,680,5,3,2,House,-37.8755559,145.0288672,"[145.0288672, -37.8755559]"
809,854,NORTH MELBOURNE 138 Curzon Street VIC 3051,595,3,1,0,House,-37.8029,144.9482,"[144.9482, -37.8029]"
810,855,BRUNSWICK WEST 20 Hamilton Street VIC 3055,720,3,1,0,House,-37.7603,144.9502,"[144.9502, -37.7603]"
811,856,BERWICK 6 Poa Mews VIC 3806,385,2,1,1,House,-38.0,145.35,"[145.35, -38.0]"
812,857,SOMERVILLE 6 Cabernet Drive VIC 3912,500,3,2,2,House,-38.2186,145.2182,"[145.2182, -38.2186]"
813,858,CLYDE NORTH 26 Freiberger Grove VIC 3978,485,4,2,2,House,-38.1333,145.3333,"[145.3333, -38.1333]"
814,859,TRUGANINA 14 Jura Street VIC 3029,400,3,2,2,House,-37.8826,144.7003,"[144.7003, -37.8826]"
815,860,DOREEN 32 Peterborough Drive VIC 3754,450,4,2,2,House,-37.6,145.15,"[145.15, -37.6]"
816,861,WANTIRNA 24 St Clair Road VIC 3152,430,3,1,4,House,-37.85,145.2167,"[145.2167, -37.85]"
817,862,COBURG 41 Linsey Street VIC 3058,520,3,1,0,House,-37.75,144.9667,"[144.9667, -37.75]"
818,863,BORONIA 1 Valerie Street VIC 3155,425,3,1,0,House,-37.8667,145.2833,"[145.2833, -37.8667]"
819,864,NARRE WARREN 97 Darling Way VIC 3805,440,3,1,0,House,-38.0298,145.3034,"[145.3034, -38.0298]"
820,865,STRATHTULLOH 6 Jasper Way VIC 3338,380,3,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
821,866,CLIFTON HILL 81 Spensley Street VIC 3068,990,3,2,2,House,-37.7865,144.9897,"[144.9897, -37.7865]"
822,867,WODONGA 6 Bower Place VIC 3690,430,3,1,2,House,-36.0997,146.802,"[146.802, -36.0997]"
823,868,BENTLEIGH EAST 82 East Boundary Road VIC 3165,615,3,2,3,House,-37.9201,145.0599,"[145.0599, -37.9201]"
824,869,BRUNSWICK 30 Warne Street VIC 3056,620,2,2,1,House,-37.7667,144.9667,"[144.9667, -37.7667]"
825,870,ASCOT VALE 85A The Parade VIC 3032,680,3,2,2,House,-37.7808,144.9354,"[144.9354, -37.7808]"
826,871,WERRIBEE 4 Moonie Court VIC 3030,330,3,1,2,House,-37.8887,144.726,"[144.726, -37.8887]"
827,872,COBURG NORTH 26 De Chene Parade VIC 3058,550,3,1,2,House,-37.75,144.9667,"[144.9667, -37.75]"
828,873,SPRINGVALE 30 Victoria Avenue VIC 3171,430,3,1,2,House,-37.9457,145.1581,"[145.1581, -37.9457]"
829,874,MOUNT WAVERLEY 21 Bond Street VIC 3149,750,5,3,2,House,-37.8771,145.1294,"[145.1294, -37.8771]"
830,875,KENSINGTON 19 Henry Street VIC 3031,950,4,3,0,House,-37.7899,144.9226,"[144.9226, -37.7899]"
831,876,BULLEEN 15 The Crest VIC 3105,500,3,1,2,House,-37.7667,145.0833,"[145.0833, -37.7667]"
832,877,MOUNT ELIZA 5 Yewers Avenue VIC 3930,635,4,2,2,House,-38.1943,145.0926,"[145.0926, -38.1943]"
833,878,BENTLEIGH EAST 23 Normdale Road VIC 3165,490,4,2,2,House,-37.9201,145.0599,"[145.0599, -37.9201]"
834,879,OFFICER 10 Finnegan Way VIC 3809,520,4,2,2,House,-38.0592,145.4095,"[145.4095, -38.0592]"
835,880,HEIDELBERG WEST 28 Buna Street VIC 3081,0,2,1,1,House,-37.7531,145.0385,"[145.0385, -37.7531]"
836,881,SUNSHINE WEST 28 Murray Street VIC 3020,430,3,2,4,House,-37.775,144.8333,"[144.8333, -37.775]"
837,882,NEWPORT 55 River Street VIC 3015,440,2,1,0,House,-37.8302,144.8709,"[144.8709, -37.8302]"
838,883,FRANKSTON 3/44 Queen Street VIC 3199,560,4,2,2,House,-38.1333,145.1333,"[145.1333, -38.1333]"
839,884,COBURG 47 Bell Street VIC 3058,570,5,1,2,House,-37.75,144.9667,"[144.9667, -37.75]"
840,885,MALVERN EAST 10 Darling Road VIC 3145,899,5,2,2,House,-37.874,145.0425,"[145.0425, -37.874]"
841,886,SEAFORD 73 Kananook Avenue VIC 3198,680,4,2,2,House,-38.1049,145.1382,"[145.1382, -38.1049]"
842,887,NORTH MELBOURNE 136 Capel Street VIC 3051,640,3,1,0,House,-37.8029,144.9482,"[144.9482, -37.8029]"
843,888,BRIGHTON EAST 31 Primrose Crescent VIC 3187,520,2,1,2,House,-37.9014,145.0188,"[145.0188, -37.9014]"
844,889,WARRAGUL 23 Emberwood Road VIC 3820,495,4,2,2,House,-38.1591,145.9312,"[145.9312, -38.1591]"
845,890,CRANBOURNE 1/34 Circle Drive VIC 3977,470,3,2,2,House,-38.1375,145.2744,"[145.2744, -38.1375]"
846,891,WILLIAMSTOWN 125 Stevedore Street VIC 3016,530,2,1,1,House,-37.857,144.8977,"[144.8977, -37.857]"
847,892,POINT COOK 7 Selleck Drive VIC 3030,410,4,2,2,House,-37.8887,144.726,"[144.726, -37.8887]"
848,893,MERNDA 6 Cattlemen Way VIC 3754,460,4,2,2,House,-37.6,145.15,"[145.15, -37.6]"
849,894,GLADSTONE PARK 4 Elvin Close VIC 3043,470,3,1,4,House,-37.7013,144.881,"[144.881, -37.7013]"
850,895,PRESTON 15 Sylvester Grove VIC 3072,550,3,1,1,House,-37.75,145.0167,"[145.0167, -37.75]"
851,896,COBURG 37A Harding Street VIC 3058,625,4,2,0,House,-37.75,144.9667,"[144.9667, -37.75]"
852,897,SPRINGVALE SOUTH 3 Cooper Street VIC 3172,480,3,1,3,House,-37.9827,145.1342,"[145.1342, -37.9827]"
853,898,GISBORNE 47 Grant Avenue VIC 3437,470,3,2,2,House,-37.4886,144.5942,"[144.5942, -37.4886]"
854,899,DEANSIDE 1 Angul Parade VIC 3336,500,4,2,2,House,-37.0,145.0,"[145.0, -37.0]"
855,900,FRANKSTON NORTH 22 Lehmann Crescent VIC 3200,370,3,1,1,House,-38.1213,145.1552,"[145.1552, -38.1213]"
856,901,OAKLEIGH EAST 13 Elysium Crescent VIC 3166,430,3,1,3,House,-37.0,145.0,"[145.0, -37.0]"
857,902,FOREST HILL 3 Leddy Street VIC 3131,690,4,2,2,House,-37.8275,145.1739,"[145.1739, -37.8275]"
858,903,BEACONSFIELD 20 Copper Beech Road VIC 3807,515,4,2,2,House,-38.0327,145.3869,"[145.3869, -38.0327]"
859,904,SUNSHINE NORTH 9 Ball Street VIC 3020,350,3,1,1,House,-37.775,144.8333,"[144.8333, -37.775]"
860,905,WALLAN 18 Holly Drive VIC 3756,390,4,2,2,House,-37.418,145.0166,"[145.0166, -37.418]"
861,906,SPOTSWOOD 50 Hick Street VIC 3015,600,3,1,2,House,-37.8302,144.8709,"[144.8709, -37.8302]"
862,907,PRAHRAN 61 Chatsworth Road VIC 3181,600,2,2,1,House,-37.853,144.9929,"[144.9929, -37.853]"
863,908,RYE 7 Gawalla Street VIC 3941,625,3,2,2,House,-38.4141,144.8244,"[144.8244, -38.4141]"
864,909,FAWKNER 18 Bungay Street VIC 3060,450,3,1,5,House,-37.7167,144.9667,"[144.9667, -37.7167]"
865,910,BURNSIDE HEIGHTS 44 Mimosa Way VIC 3023,450,3,2,2,House,-37.7541,144.7651,"[144.7651, -37.7541]"
866,911,FITZROY NORTH 117 Rowe Street VIC 3068,790,3,1,0,House,-37.7865,144.9897,"[144.9897, -37.7865]"
867,912,WARRNAMBOOL 17 Shirley Grove VIC 3280,380,3,1,1,House,-37.0,145.0,"[145.0, -37.0]"
868,913,WERRIBEE 2/9 Valencia Lane VIC 3030,320,2,1,1,House,-37.8887,144.726,"[144.726, -37.8887]"
869,914,WEIR VIEWS 2 Shackell Street VIC 3338,390,4,2,2,House,-37.7077,144.5749,"[144.5749, -37.7077]"
