Unnamed: 0.1,Unnamed: 0,address,price,beds,baths,parking,propertyTypeFormatted,latitudes,longitudes,coordinates,train_station
786,868,NORTH MELBOURNE 117a flemington Road VIC 3051,530,2,1,0,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
787,869,ST KILDA WEST 1/34 Longmore Street VIC 3182,300,1,1,1,Apartment / Unit / Flat,-37.8633,144.9802,"[144.9802, -37.8633]",1744.7
788,870,SOUTHBANK 907/250 St Kilda Road VIC 3006,1300,3,2,2,Apartment / Unit / Flat,-37.8228,144.9643,"[144.9643, -37.8228]",1206.5
789,871,PARKDALE 203/131 Parkers Road VIC 3195,460,2,1,1,Apartment / Unit / Flat,-37.9995,145.1163,"[145.1163, -37.9995]",3423.1
790,872,ESSENDON 1/11 Fitzgerald Road VIC 3040,305,1,1,1,Apartment / Unit / Flat,-37.7538,144.8883,"[144.8883, -37.7538]",2535.1
791,874,CLAYTON 1/60 Stockdale Avenue VIC 3168,490,3,2,0,Apartment / Unit / Flat,-37.9167,145.1333,"[145.1333, -37.9167]",2475.8
792,875,NORTH MELBOURNE 7/49 Haines Street VIC 3051,350,2,1,1,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
793,876,BRUNSWICK EAST U 2/321 Amess Street VIC 3057,350,2,1,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]",1360.1
794,878,SPRINGVALE 1/33 Royal Avenue VIC 3171,380,2,1,1,Apartment / Unit / Flat,-37.9457,145.1581,"[145.1581, -37.9457]",1012.0
795,879,SEABROOK 1/25 Point Cook Road VIC 3028,330,2,1,1,Apartment / Unit / Flat,-37.8809,144.7587,"[144.7587, -37.8809]",2434.3
796,881,THORNBURY 7/44 Woolton Avenue VIC 3071,365,2,1,1,Apartment / Unit / Flat,-37.7583,145.0051,"[145.0051, -37.7583]",948.5
797,882,CARLTON 725/488 Swanston Street VIC 3053,360,2,1,0,Apartment / Unit / Flat,-37.8004,144.9684,"[144.9684, -37.8004]",1428.8
798,883,NORTHCOTE 2/8 Short Street VIC 3070,530,2,1,1,Apartment / Unit / Flat,-37.7667,145.0,"[145.0, -37.7667]",613.4
799,884,CROYDON 1/175 Maroondah Highway VIC 3136,390,2,1,1,Apartment / Unit / Flat,-37.7744,145.2756,"[145.2756, -37.7744]",2971.4
800,885,VERMONT 1/6 Short Street VIC 3133,400,2,1,2,Apartment / Unit / Flat,-37.8362,145.1943,"[145.1943, -37.8362]",2555.3
801,886,MARIBYRNONG 7/82 Raleigh Road VIC 3032,295,1,1,1,Apartment / Unit / Flat,-37.7808,144.9354,"[144.9354, -37.7808]",1245.2
802,887,GLEN HUNTLY 5/12 Rosedale Avenue VIC 3163,340,1,1,1,Apartment / Unit / Flat,-37.8895,145.0581,"[145.0581, -37.8895]",862.5
803,888,CHELTENHAM 109/321 Charman Road VIC 3192,380,2,1,1,Apartment / Unit / Flat,-37.9694,145.0481,"[145.0481, -37.9694]",1877.0
804,889,BERWICK 5/7-8 Roseville Court VIC 3806,400,3,2,1,Apartment / Unit / Flat,-38.0,145.35,"[145.35, -38.0]",6609.5
805,890,BRUNSWICK WEST 2/380-382 Brunswick Road VIC 3055,350,2,1,1,Apartment / Unit / Flat,-37.7603,144.9502,"[144.9502, -37.7603]",1360.1
806,891,DROUIN 17/98 Lampard Road VIC 3818,415,3,2,2,Apartment / Unit / Flat,-38.1561,145.8431,"[145.8431, -38.1561]",42126.7
807,892,ALTONA MEADOWS 3/26-28 Balmoral Street South VIC 3028,320,2,1,1,Apartment / Unit / Flat,-37.8809,144.7587,"[144.7587, -37.8809]",2434.3
808,893,ESSENDON 4/242 Pascoe Vale Road VIC 3040,295,1,1,1,Apartment / Unit / Flat,-37.7538,144.8883,"[144.8883, -37.7538]",2535.1
809,894,FOOTSCRAY 8/55 Swan Street VIC 3011,220,1,1,0,Apartment / Unit / Flat,-37.7995,144.8963,"[144.8963, -37.7995]",739.1
810,895,CHELSEA 1/59 Argyle Avenue VIC 3196,460,3,1,2,Apartment / Unit / Flat,-38.0372,145.1097,"[145.1097, -38.0372]",316.3
811,896,NOBLE PARK 5/2-4 Fintonia Road VIC 3174,350,2,1,1,Apartment / Unit / Flat,-37.9667,145.1667,"[145.1667, -37.9667]",1369.7
812,897,CARLTON 35 Drummond Street VIC 3053,1100,4,1,4,Apartment / Unit / Flat,-37.8004,144.9684,"[144.9684, -37.8004]",1428.8
813,898,ASCOT VALE 22/22 Leonard Crescent VIC 3032,400,2,1,1,Apartment / Unit / Flat,-37.7808,144.9354,"[144.9354, -37.7808]",1245.2
814,899,NORTH MELBOURNE 209/55 Villiers Street VIC 3051,330,1,1,0,Apartment / Unit / Flat,-37.8029,144.9482,"[144.9482, -37.8029]",1064.6
